model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,4096,4096,1686.9375228881836,2166.169548034668,1.5087890625,0.4912109375,2.0,50.0,0.00390625,1.0,58.0,LanguageModelEmbedding
gpt,350M,2,4096,4096,3365.683364868164,3838.3617401123047,3.017578125,0.0,4.0,50.0,0.0078125,2.0,58.0,LanguageModelEmbedding
gpt,350M,3,4096,4096,5269.504165649414,5545.369720458984,4.5263671875,0.0,6.0,70.0,0.01171875,3.0,58.0,LanguageModelEmbedding
gpt,350M,1,8192,8192,3425.484848022461,3840.409469604492,3.017578125,0.0,4.0,50.0,0.0078125,2.0,66.0,LanguageModelEmbedding
gpt,350M,2,8192,8192,7024.845123291016,7500.390625,6.03515625,0.0,8.0,104.0,0.015625,4.0,66.0,LanguageModelEmbedding
gpt,350M,3,8192,8192,10520.985412597656,10745.651245117188,9.052734375,38.947265625,12.0,118.0,0.0234375,6.0,66.0,LanguageModelEmbedding
gpt,350M,1,16384,16384,6887.833404541016,7435.020446777344,6.03515625,13.96484375,8.0,100.0,0.015625,4.0,82.0,LanguageModelEmbedding
gpt,350M,2,16384,16384,14205.337524414062,14288.076782226562,12.0703125,51.9296875,16.0,150.0,0.03125,8.0,82.0,LanguageModelEmbedding
gpt,350M,3,16384,16384,21195.980834960938,21519.973754882812,18.10546875,77.89453125,24.0,134.0,0.046875,12.0,82.0,LanguageModelEmbedding
gpt,350M,1,32768,32768,14158.233642578125,14513.97705078125,12.0703125,19.9296875,16.0,116.0,0.03125,8.0,114.0,LanguageModelEmbedding
gpt,350M,2,32768,32768,28324.249267578125,28617.727661132812,24.140625,103.859375,32.0,168.0,0.0625,16.0,114.0,LanguageModelEmbedding
gpt,350M,3,32768,32768,42382.745361328125,42945.12634277344,36.2109375,155.7890625,48.0,218.0,0.09375,24.0,114.0,LanguageModelEmbedding
gpt,350M,1,4096,4096,3990.732955932617,4036.198043823242,111.1416015625,140.8583984375,8.12890625,2.0,1.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,4096,4096,7689.830780029297,8294.39926147461,204.033203125,295.966796875,0.0078125,0.0,2.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,3,4096,4096,11737.29248046875,12333.248901367188,305.0498046875,444.9501953125,0.01171875,0.0,3.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,8192,8192,7758.643341064453,8334.95101928711,202.033203125,297.966796875,0.0078125,0.0,2.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,8192,8192,15491.072082519531,16368.229675292969,406.06640625,613.93359375,0.015625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,3,8192,8192,22933.094787597656,24608.56170654297,610.099609375,889.900390625,0.0234375,0.0,6.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,16384,16384,15515.443420410156,16712.498474121094,404.06640625,595.93359375,0.015625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,16384,16384,30648.934936523438,32625.253295898438,812.1328125,1187.8671875,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,3,16384,16384,46102.52685546875,49025.84228515625,1220.19921875,1779.80078125,0.046875,0.0,12.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,32768,32768,30959.820556640625,32601.702880859375,808.1328125,1191.8671875,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
