model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,4096,4096,2031.8208694458008,2806.3743591308594,6.03515625,13.96484375,8.0,88.0,0.015625,4.0,58.0,LanguageModelEmbedding
gpt,350M,2,4096,4096,4183.449554443359,5914.988708496094,12.0703125,51.9296875,16.0,102.0,0.03125,8.0,58.0,LanguageModelEmbedding
gpt,350M,3,4096,4096,6327.0782470703125,9201.0498046875,18.10546875,77.89453125,24.0,164.0,0.046875,12.0,58.0,LanguageModelEmbedding
gpt,350M,1,4096,4096,8316.722869873047,6012.928009033203,420.19140625,599.80859375,8.140625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,4096,4096,16498.074340820312,11701.657104492188,816.1328125,1183.8671875,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,3,4096,4096,24766.053771972656,17143.78204345703,1220.19921875,1779.80078125,0.046875,0.0,12.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,4096,4096,2727.9359817504883,4239.155387878418,30.1416015625,0.0,7.984375,2.0,4.0,4.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,2,4096,4096,5255.987167358398,8484.242630004883,60.2822265625,0.0,15.96875,2.0,8.0,8.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,3,4096,4096,8077.516937255859,12395.142364501953,90.4228515625,0.0,23.953125,2.0,12.0,12.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,1,4096,4096,2589.7024154663086,4143.302345275879,42.015625,0.0,7.984375,0.0,4.0,4.0,8.0,TELayerNormMlpDropout
gpt,350M,2,4096,4096,5206.016159057617,8018.329238891602,84.03125,0.0,15.96875,0.0,8.0,8.0,8.0,TELayerNormMlpDropout
gpt,350M,3,4096,4096,7818.6492919921875,11735.44921875,126.046875,0.0,23.953125,108.0,12.0,12.0,8.0,TELayerNormMlpDropout
