model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,8192,8192,4696.268844604492,4315.545654296875,6.03515625,61.96484375,8.0,118.0,0.015625,4.0,82.0,LanguageModelEmbedding
GPT,1-3B,2,8192,8192,9588.9404296875,9462.374114990234,12.0703125,115.9296875,16.0,136.0,0.03125,8.0,82.0,LanguageModelEmbedding
GPT,1-3B,1,16384,16384,9525.07553100586,9692.774200439453,12.0703125,83.9296875,16.0,136.0,0.03125,8.0,114.0,LanguageModelEmbedding
GPT,1-3B,2,16384,16384,19303.02734375,21143.36700439453,24.140625,231.859375,32.0,206.0,0.0625,16.0,114.0,LanguageModelEmbedding
GPT,1-3B,1,32768,32768,19431.015014648438,21167.922973632812,24.140625,119.859375,32.0,270.0,0.0625,16.0,178.0,LanguageModelEmbedding
GPT,1-3B,2,32768,32768,39626.95617675781,41311.480712890625,48.28125,463.71875,64.0,412.0,0.125,32.0,178.0,LanguageModelEmbedding
GPT,1-3B,1,8192,8192,6447.1038818359375,6689.178466796875,228.18359375,271.81640625,8.140625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,8192,8192,12937.625122070312,12899.32861328125,424.1171875,575.8828125,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,16384,16384,12889.497375488281,13287.629699707031,408.1171875,591.8828125,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,16384,16384,25923.379516601562,25801.077270507812,848.234375,1151.765625,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,32768,32768,25845.556640625,26660.247802734375,816.234375,1183.765625,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,32768,32768,51628.4423828125,53346.5087890625,1696.46875,2431.53125,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,8192,8192,15579.136657714844,28119.847106933594,30.13720703125,483.86279296875,7.9921875,0.0,4.0,4.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,8192,8192,31719.219970703125,59191.90673828125,60.27001953125,207.72998046875,15.984375,0.0,8.0,8.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,16384,16384,32309.042358398438,57985.23254394531,52.27001953125,215.72998046875,15.984375,0.0,8.0,8.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,16384,16384,65902.38647460938,117262.12768554688,120.53564453125,149.46435546875,31.96875,0.0,16.0,16.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,32768,32768,65898.08349609375,119505.712890625,104.53564453125,0.0,31.96875,356.0,16.0,16.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,32768,32768,134303.5400390625,235979.345703125,241.06689453125,0.0,63.9375,0.0,32.0,32.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,8192,8192,5481.31217956543,8916.537857055664,42.0078125,0.0,7.9921875,0.0,4.0,4.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,8192,8192,10881.836700439453,16513.439178466797,84.015625,0.0,15.984375,108.0,8.0,8.0,16.0,TELayerNormMlpDropout
GPT,1-3B,1,16384,16384,10840.882873535156,16545.58868408203,84.015625,0.0,15.984375,108.0,8.0,8.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,16384,16384,22258.642578125,32573.486328125,168.03125,0.0,31.96875,236.0,16.0,16.0,16.0,TELayerNormMlpDropout
GPT,1-3B,1,32768,32768,22014.157104492188,32781.92443847656,168.03125,0.0,31.96875,236.0,16.0,16.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,32768,32768,45026.0986328125,67006.8603515625,336.0625,0.0,63.9375,492.0,32.0,32.0,16.0,TELayerNormMlpDropout
