model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,8192,8192,9520.140838623047,8594.841766357422,12.03515625,103.96484375,16.0,236.0,0.015625,8.0,164.0,LanguageModelEmbedding
GPT,6-7B,2,8192,8192,19561.67755126953,17177.395629882812,24.0703125,231.9296875,32.0,270.0,0.03125,16.0,164.0,LanguageModelEmbedding
GPT,6-7B,1,16384,16384,19437.158203125,17205.247497558594,24.0703125,167.9296875,32.0,270.0,0.03125,16.0,228.0,LanguageModelEmbedding
GPT,6-7B,2,16384,16384,40370.99609375,33683.251953125,48.140625,463.859375,64.0,410.0,0.0625,32.0,228.0,LanguageModelEmbedding
GPT,6-7B,1,32768,32768,39745.73974609375,34067.864990234375,48.140625,239.859375,64.0,538.0,0.0625,32.0,356.0,LanguageModelEmbedding
GPT,6-7B,2,32768,32768,81265.09399414062,65824.76806640625,96.28125,927.71875,128.0,822.0,0.125,64.0,356.0,LanguageModelEmbedding
GPT,6-7B,1,8192,8192,9921.94595336914,11753.472137451172,248.18359375,251.81640625,8.140625,0.0,8.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,2,8192,8192,19835.903930664062,23644.134521484375,448.1171875,615.8828125,0.03125,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,1,16384,16384,19879.3212890625,23924.13330078125,416.1171875,383.8828125,0.03125,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,2,16384,16384,39458.782958984375,47516.912841796875,896.234375,1103.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,1,32768,32768,39541.351318359375,48161.981201171875,832.234375,1167.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,2,32768,32768,79978.49731445312,93512.90893554688,1792.46875,2463.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,1,8192,8192,32995.123291015625,57936.676025390625,56.13720703125,211.86279296875,15.9921875,0.0,8.0,8.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,8192,8192,67227.44140625,118009.86328125,120.27001953125,0.0,31.984375,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,16384,16384,66432.2021484375,119614.453125,104.27001953125,163.72998046875,31.984375,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,16384,16384,135303.35693359375,236963.02490234375,240.53564453125,0.0,63.96875,0.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,32768,32768,135201.171875,238440.6494140625,208.53564453125,3.46435546875,63.96875,708.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,32768,32768,273425.390625,477837.548828125,481.06689453125,0.0,127.9375,0.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,8192,8192,11451.59683227539,17132.33871459961,84.0078125,0.0,15.9921875,0.0,8.0,8.0,64.0,TELayerNormMlpDropout
GPT,6-7B,2,8192,8192,23205.477905273438,33589.06555175781,168.015625,0.0,31.984375,108.0,16.0,16.0,64.0,TELayerNormMlpDropout
GPT,6-7B,1,16384,16384,22957.46612548828,34131.761169433594,168.015625,0.0,31.984375,108.0,16.0,16.0,64.0,TELayerNormMlpDropout
GPT,6-7B,2,16384,16384,46334.15832519531,67206.55212402344,336.03125,0.0,63.96875,352.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,6-7B,1,32768,32768,46670.02868652344,67292.36145019531,336.03125,0.0,63.96875,364.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,6-7B,2,32768,32768,94079.79736328125,136239.29443359375,672.0625,95.9375,127.9375,640.0,64.0,64.0,64.0,TELayerNormMlpDropout
