model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,34515.35339355469,24313.037109375,12.0703125,179.9296875,16.0,142.0,0.03125,8.0,114.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,68754.84008789062,48114.27917480469,24.140625,487.859375,32.0,282.0,0.0625,16.0,114.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,69060.8154296875,48956.21032714844,24.140625,359.859375,32.0,282.0,0.0625,16.0,178.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,139648.20556640625,96941.87622070312,48.28125,975.71875,64.0,566.0,0.125,32.0,178.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,138762.01171875,96722.32666015625,48.28125,751.71875,64.0,822.0,0.125,32.0,306.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,281037.646484375,193351.89208984375,96.5625,1953.4375,128.0,1386.0,0.25,64.0,306.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,278517.7978515625,193788.1103515625,96.5625,1505.4375,128.0,1642.0,0.25,64.0,562.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,560282.8125,388367.96875,193.125,3904.875,256.0,2770.0,0.5,128.0,562.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,24265.933227539062,38463.11340332031,280.234375,0.0,8.15625,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,48719.05212402344,76372.37854003906,480.21875,319.78125,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,48660.51940917969,76934.10949707031,416.21875,383.78125,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,98686.56616210938,152626.17797851562,960.4375,1295.5625,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,97969.79370117188,154792.51098632812,832.4375,1167.5625,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,195305.26123046875,312321.64306640625,1920.875,2593.125,0.25,0.0,64.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,197439.07470703125,310116.34521484375,1664.875,2337.125,0.25,0.0,64.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,394667.822265625,623290.185546875,3841.75,5186.25,0.5,0.0,128.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,38363.34228515625,57264.947509765625,56.1337890625,0.0,15.9921875,0.0,8.0,8.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,77932.75146484375,115439.00146484375,120.2666015625,0.0,31.984375,128.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,78923.77319335938,116546.34399414062,104.2666015625,23.7333984375,31.984375,256.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,157757.03125,235719.091796875,240.5322265625,15.4677734375,63.96875,512.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,160955.95703125,246349.0478515625,208.5322265625,47.4677734375,63.96875,512.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,323137.1337890625,491625.0732421875,481.0634765625,542.9365234375,127.9375,1026.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,332572.6806640625,525816.7724609375,417.0634765625,606.9365234375,127.9375,1026.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,668547.705078125,1056656.005859375,962.1259765625,1469.8740234375,255.875,2048.0,128.0,128.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,38970.57189941406,57656.32019042969,84.0078125,0.0,15.9921875,0.0,8.0,8.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,77923.57177734375,114728.515625,168.015625,0.0,31.984375,128.0,16.0,16.0,32.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,77640.29541015625,116050.927734375,168.015625,0.0,31.984375,128.0,16.0,16.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,157443.4814453125,230855.46875,336.03125,0.0,63.96875,640.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,156962.8173828125,235624.658203125,336.03125,0.0,63.96875,640.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,316745.9228515625,462154.1259765625,672.0625,351.9375,127.9375,1280.0,64.0,64.0,32.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,317307.91015625,465148.291015625,672.0625,351.9375,127.9375,1280.0,64.0,64.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,639712.255859375,932956.787109375,1344.125,1215.875,255.875,2560.0,128.0,128.0,32.0,TELayerNormMlpDropout
