model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,8192,8192,4145.561599731445,5927.116775512695,12.0703125,55.9296875,16.0,86.0,0.03125,8.0,66.0,LanguageModelEmbedding
gpt,350M,2,8192,8192,8380.006408691406,13605.888366699219,24.140625,103.859375,32.0,186.0,0.0625,16.0,66.0,LanguageModelEmbedding
gpt,350M,1,16384,16384,8603.852844238281,13367.500305175781,24.140625,87.859375,32.0,152.0,0.0625,16.0,82.0,LanguageModelEmbedding
gpt,350M,2,16384,16384,18134.425354003906,30056.448364257812,48.28125,207.71875,64.0,272.0,0.125,32.0,82.0,LanguageModelEmbedding
gpt,350M,1,32768,32768,17452.645874023438,30230.938720703125,48.28125,175.71875,64.0,304.0,0.125,32.0,114.0,LanguageModelEmbedding
gpt,350M,2,32768,32768,39737.957763671875,59324.212646484375,96.5625,417.4375,128.0,540.0,0.25,64.0,114.0,LanguageModelEmbedding
gpt,350M,1,8192,8192,16503.80859375,11789.926147460938,832.2578125,1167.7421875,8.15625,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,8192,8192,32685.055541992188,22967.092895507812,1632.265625,2367.734375,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,16384,16384,33793.4326171875,22494.415283203125,1616.265625,2383.734375,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,16384,16384,64209.307861328125,45251.373291015625,3264.53125,4831.46875,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,32768,32768,66903.857421875,43153.61328125,3232.53125,4767.46875,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,32768,32768,128990.8203125,91383.3984375,6529.0625,9664.9375,0.25,0.0,64.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,8192,8192,5537.145614624023,8641.183853149414,57.1484375,0.0,15.96875,2.0,8.0,8.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,2,8192,8192,10815.885162353516,17481.127166748047,120.5634765625,0.0,31.9375,2.0,16.0,16.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,1,16384,16384,11625.676727294922,19139.173126220703,104.5634765625,0.0,31.9375,2.0,16.0,16.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,2,16384,16384,23441.407775878906,38103.86199951172,241.1259765625,80.8740234375,63.875,224.0,32.0,32.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,1,32768,32768,26257.406616210938,45194.44274902344,209.1259765625,48.8740234375,63.875,224.0,32.0,32.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,2,32768,32768,52377.60009765625,89746.22802734375,482.2509765625,221.7490234375,127.75,450.0,64.0,64.0,4.0,TELayerNormSelfAttentionDropout
gpt,350M,1,8192,8192,5198.028945922852,8141.823959350586,84.03125,0.0,15.96875,208.0,8.0,8.0,8.0,TELayerNormMlpDropout
gpt,350M,2,8192,8192,10533.683013916016,15581.59408569336,168.0625,0.0,31.9375,316.0,16.0,16.0,8.0,TELayerNormMlpDropout
gpt,350M,1,16384,16384,10374.553680419922,15939.789581298828,168.0625,0.0,31.9375,316.0,16.0,16.0,8.0,TELayerNormMlpDropout
gpt,350M,2,16384,16384,21319.28253173828,31366.13006591797,336.125,0.0,63.875,492.0,32.0,32.0,8.0,TELayerNormMlpDropout
gpt,350M,1,32768,32768,21324.595642089844,32047.10235595703,336.125,0.0,63.875,492.0,32.0,32.0,8.0,TELayerNormMlpDropout
gpt,350M,2,32768,32768,44025.8544921875,61627.60009765625,672.25,31.75,127.75,768.0,64.0,64.0,8.0,TELayerNormMlpDropout
