model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,4096,4096,4450.9246826171875,3834.8800659179688,1.53515625,20.46484375,2.0,18.0,0.015625,1.0,20.5,LanguageModelEmbedding
gpt,350M,2,4096,4096,8798.406219482422,7686.7584228515625,3.0703125,60.9296875,4.0,20.0,0.03125,2.0,20.5,LanguageModelEmbedding
gpt,350M,3,4096,4096,13100.032043457031,11018.035125732422,4.60546875,91.39453125,6.0,70.0,0.046875,3.0,20.5,LanguageModelEmbedding
gpt,350M,1,4096,4096,3863.1423950195312,5648.998260498047,117.1796875,154.8203125,8.140625,2.0,1.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,2,4096,4096,8686.592102050781,10732.339477539062,210.109375,289.890625,0.03125,0.0,2.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,3,4096,4096,12888.26904296875,16343.655395507812,311.1640625,438.8359375,0.046875,0.0,3.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,1,4096,4096,5006.156921386719,7778.278350830078,10.5361328125,0.0,1.99609375,4.0,1.0,1.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,2,4096,4096,9714.892578125,14848.20556640625,15.0712890625,0.0,3.9921875,0.0,2.0,2.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,3,4096,4096,14441.267395019531,21949.440002441406,22.6064453125,0.0,5.98828125,44.0,3.0,3.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,1,4096,4096,5023.74382019043,7211.008071899414,10.50390625,0.0,2.99609375,4.0,1.0,1.0,2.0,TELayerNormMlpDropout
gpt,350M,2,4096,4096,9737.010955810547,14402.765655517578,21.0078125,0.0,3.9921875,34.0,2.0,2.0,2.0,TELayerNormMlpDropout
gpt,350M,3,4096,4096,14630.502319335938,21416.754150390625,31.51171875,0.0,5.98828125,72.0,3.0,3.0,2.0,TELayerNormMlpDropout
