model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,20069.139099121094,17159.18731689453,24.0703125,183.9296875,32.0,142.0,0.03125,16.0,164.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,41153.53698730469,33571.22497558594,48.140625,463.859375,64.0,410.0,0.0625,32.0,164.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,40463.15612792969,34376.32141113281,48.140625,367.859375,64.0,410.0,0.0625,32.0,228.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,81923.0712890625,67375.31127929688,96.28125,927.71875,128.0,822.0,0.125,64.0,228.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,81860.19897460938,65703.72924804688,96.28125,671.71875,128.0,822.0,0.125,64.0,356.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,161857.31201171875,132228.7109375,192.5625,1857.4375,256.0,1386.0,0.25,128.0,356.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,159555.38330078125,130435.07080078125,192.5625,1473.4375,256.0,1642.0,0.25,128.0,612.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,315732.5927734375,257828.662109375,385.125,3712.875,512.0,3282.0,0.5,256.0,612.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,19754.598999023438,24339.047241210938,488.2421875,311.7578125,8.15625,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,39763.15002441406,46938.72375488281,896.234375,1103.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,39783.258056640625,48686.65771484375,832.234375,1167.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,80907.26318359375,95600.2197265625,1792.46875,2463.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,80385.63842773438,93707.45239257812,1664.46875,2335.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,163782.2509765625,184347.8515625,3584.9375,4929.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,160639.794921875,187279.5654296875,3328.9375,4673.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,329308.154296875,373946.19140625,7169.875,10114.125,0.5,0.0,256.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,22637.77313232422,33940.68145751953,108.2666015625,137.7333984375,31.984375,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,45982.720947265625,69356.74438476562,240.5322265625,5.4677734375,63.96875,128.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,47223.80676269531,74243.28308105469,208.5322265625,47.4677734375,63.96875,280.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,98701.72119140625,146610.77880859375,481.0634765625,94.9365234375,127.9375,632.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,103464.34326171875,167335.29052734375,417.0634765625,30.9365234375,127.9375,578.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,208249.90234375,331789.2578125,962.1259765625,573.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,229064.9169921875,391817.6025390625,834.1259765625,573.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,452066.89453125,810882.32421875,1924.2509765625,1659.7490234375,511.75,3072.0,256.0,256.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,23050.035095214844,33775.819396972656,168.015625,77.984375,31.984375,0.0,16.0,16.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,46768.743896484375,68328.44848632812,336.03125,0.0,63.96875,406.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,46597.94006347656,67099.24011230469,336.03125,0.0,63.96875,492.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,96731.34155273438,137919.90356445312,672.0625,85.9375,127.9375,1014.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,97092.81005859375,138283.65478515625,672.0625,0.0,127.9375,876.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,197501.13525390625,277496.81396484375,1344.125,191.875,255.875,1536.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,195284.375,279769.7265625,1344.125,191.875,255.875,1664.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,391742.4560546875,560827.8564453125,2688.25,895.75,511.75,3584.0,256.0,256.0,64.0,TELayerNormMlpDropout
