model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,8192,8192,19124.22332763672,16875.10986328125,24.0703125,183.9296875,32.0,142.0,0.03125,16.0,164.0,LanguageModelEmbedding
GPT,6-7B,2,8192,8192,39718.707275390625,32873.675537109375,48.140625,463.859375,64.0,410.0,0.0625,32.0,164.0,LanguageModelEmbedding
GPT,6-7B,1,16384,16384,39480.11474609375,34075.42419433594,48.140625,367.859375,64.0,410.0,0.0625,32.0,228.0,LanguageModelEmbedding
GPT,6-7B,2,16384,16384,81551.15356445312,65612.79907226562,96.28125,927.71875,128.0,822.0,0.125,64.0,228.0,LanguageModelEmbedding
GPT,6-7B,1,32768,32768,81573.0712890625,65876.55029296875,96.28125,671.71875,128.0,822.0,0.125,64.0,356.0,LanguageModelEmbedding
GPT,6-7B,2,32768,32768,161690.83251953125,130214.5263671875,192.5625,1857.4375,256.0,1386.0,0.25,128.0,356.0,LanguageModelEmbedding
GPT,6-7B,1,8192,8192,19637.04376220703,23876.402282714844,488.2421875,511.7578125,8.15625,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,2,8192,8192,39795.098876953125,46799.664306640625,896.234375,1263.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,1,16384,16384,39671.39892578125,47282.7880859375,832.234375,1167.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,2,16384,16384,79522.81494140625,93804.1259765625,1792.46875,2527.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,1,32768,32768,79198.00415039062,96533.90502929688,1664.46875,2335.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,2,32768,32768,158969.03076171875,186938.78173828125,3584.9375,5057.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
GPT,6-7B,1,8192,8192,22654.176330566406,33808.958435058594,108.2666015625,0.0,31.984375,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,8192,8192,45178.06091308594,69746.07238769531,240.5322265625,0.0,63.96875,0.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,16384,16384,46276.19934082031,74077.36511230469,208.5322265625,15.4677734375,63.96875,280.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,16384,16384,96641.02172851562,144540.25268554688,481.0634765625,222.9365234375,127.9375,578.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,32768,32768,102001.45874023438,164056.89086914062,417.0634765625,286.9365234375,127.9375,514.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,32768,32768,207431.0546875,326319.53125,962.1259765625,701.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,8192,8192,23076.454162597656,33868.02215576172,168.015625,0.0,31.984375,236.0,16.0,16.0,64.0,TELayerNormMlpDropout
GPT,6-7B,2,8192,8192,45803.51867675781,68946.13952636719,336.03125,0.0,63.96875,492.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,6-7B,1,16384,16384,46081.22863769531,67817.63610839844,336.03125,0.0,63.96875,396.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,6-7B,2,16384,16384,93988.86108398438,134041.38793945312,672.0625,95.9375,127.9375,768.0,64.0,64.0,64.0,TELayerNormMlpDropout
GPT,6-7B,1,32768,32768,93066.04614257812,138793.35327148438,672.0625,95.9375,127.9375,768.0,64.0,64.0,64.0,TELayerNormMlpDropout
GPT,6-7B,2,32768,32768,193134.99755859375,274688.63525390625,1344.125,447.875,255.875,1664.0,128.0,128.0,64.0,TELayerNormMlpDropout
