model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,4096,4096,1257.0624351501465,1371.5456008911133,1.517578125,0.482421875,2.0,46.0,0.0078125,1.0,33.0,LanguageModelEmbedding
gpt,350M,2,4096,4096,2399.8464584350586,2732.646369934082,3.03515625,36.96484375,4.0,44.0,0.015625,2.0,33.0,LanguageModelEmbedding
gpt,350M,3,4096,4096,3537.510299682617,4015.9168243408203,4.552734375,31.447265625,6.0,78.0,0.0234375,3.0,33.0,LanguageModelEmbedding
gpt,350M,1,8192,8192,2379.1872024536133,2802.0736694335938,3.03515625,36.96484375,4.0,60.0,0.015625,2.0,41.0,LanguageModelEmbedding
gpt,350M,2,8192,8192,4643.635177612305,5354.0863037109375,6.0703125,57.9296875,8.0,68.0,0.03125,4.0,41.0,LanguageModelEmbedding
gpt,350M,3,8192,8192,7028.940582275391,8270.246124267578,9.10546875,86.89453125,12.0,102.0,0.046875,6.0,41.0,LanguageModelEmbedding
gpt,350M,1,16384,16384,4566.175842285156,5407.334518432617,6.0703125,41.9296875,8.0,68.0,0.03125,4.0,57.0,LanguageModelEmbedding
gpt,350M,2,16384,16384,9324.134063720703,11190.886688232422,12.140625,115.859375,16.0,104.0,0.0625,8.0,57.0,LanguageModelEmbedding
gpt,350M,3,16384,16384,14082.048034667969,18856.346130371094,19.2109375,172.7890625,24.0,154.0,0.09375,12.0,57.0,LanguageModelEmbedding
gpt,350M,1,32768,32768,9236.685180664062,11397.93930053711,12.140625,71.859375,16.0,136.0,0.0625,8.0,89.0,LanguageModelEmbedding
gpt,350M,2,32768,32768,18805.145263671875,27870.61767578125,24.28125,231.71875,32.0,208.0,0.125,16.0,89.0,LanguageModelEmbedding
gpt,350M,3,32768,32768,29062.347412109375,43113.0615234375,36.421875,347.578125,48.0,310.0,0.1875,24.0,89.0,LanguageModelEmbedding
gpt,350M,1,4096,4096,2121.72794342041,2026.2910842895508,113.154296875,138.845703125,8.1328125,2.0,1.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
