model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,8192,8192,4701.388931274414,5430.476760864258,6.0703125,61.9296875,8.0,36.0,0.03125,4.0,41.0,LanguageModelEmbedding
gpt,350M,2,8192,8192,9583.411407470703,11169.792175292969,12.140625,115.859375,16.0,104.0,0.0625,8.0,41.0,LanguageModelEmbedding
gpt,350M,1,16384,16384,9423.66714477539,11271.577453613281,12.140625,103.859375,16.0,104.0,0.0625,8.0,57.0,LanguageModelEmbedding
gpt,350M,2,16384,16384,19520.101928710938,27628.74755859375,24.28125,231.71875,32.0,208.0,0.125,16.0,57.0,LanguageModelEmbedding
gpt,350M,1,32768,32768,19300.55694580078,27472.280883789062,24.28125,167.71875,32.0,208.0,0.125,16.0,89.0,LanguageModelEmbedding
gpt,350M,2,32768,32768,39362.76550292969,57272.7294921875,48.5625,465.4375,64.0,348.0,0.25,32.0,89.0,LanguageModelEmbedding
gpt,350M,1,8192,8192,9621.708679199219,7958.732604980469,428.2421875,591.7578125,8.15625,0.0,4.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,2,8192,8192,19100.057983398438,15329.483032226562,824.234375,1227.765625,0.0625,0.0,8.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,1,16384,16384,19376.12762451172,15557.426452636719,808.234375,1191.765625,0.0625,0.0,8.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,2,16384,16384,38070.68176269531,30319.821166992188,1648.46875,2415.53125,0.125,0.0,16.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,1,32768,32768,38554.4189453125,30969.036865234375,1616.46875,2383.53125,0.125,0.0,16.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,2,32768,32768,75231.23168945312,60915.911865234375,3296.9375,4833.0625,0.25,0.0,32.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,1,8192,8192,5472.051239013672,8320.613861083984,30.1416015625,0.0,7.984375,0.0,4.0,4.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,2,8192,8192,10757.324981689453,16701.23519897461,60.2822265625,0.0,15.96875,0.0,8.0,8.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,1,16384,16384,11197.84927368164,17758.208465576172,52.2822265625,301.7177734375,15.96875,0.0,8.0,8.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,2,16384,16384,22320.947265625,35030.01708984375,120.5634765625,103.4365234375,31.9375,144.0,16.0,16.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,1,32768,32768,23741.85028076172,38270.362854003906,104.5634765625,103.4365234375,31.9375,192.0,16.0,16.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,2,32768,32768,47101.54113769531,77830.14831542969,241.1259765625,206.8740234375,63.875,290.0,32.0,32.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,1,8192,8192,5304.729461669922,7816.378021240234,42.015625,0.0,7.984375,116.0,4.0,4.0,4.0,TELayerNormMlpDropout
gpt,350M,2,8192,8192,10562.957000732422,15964.990997314453,84.03125,11.96875,15.96875,172.0,8.0,8.0,4.0,TELayerNormMlpDropout
gpt,350M,1,16384,16384,10379.264068603516,16119.808197021484,84.03125,11.96875,15.96875,172.0,8.0,8.0,4.0,TELayerNormMlpDropout
gpt,350M,2,16384,16384,21153.785705566406,31966.80145263672,168.0625,39.9375,31.9375,236.0,16.0,16.0,4.0,TELayerNormMlpDropout
gpt,350M,1,32768,32768,21212.55645751953,31733.15887451172,168.0625,39.9375,31.9375,236.0,16.0,16.0,4.0,TELayerNormMlpDropout
gpt,350M,2,32768,32768,42808.319091796875,62995.452880859375,336.125,79.875,63.875,492.0,32.0,32.0,4.0,TELayerNormMlpDropout
gpt,350M,1,4096,4096,2370.355224609375,2815.385627746582,3.03515625,16.96484375,4.0,44.0,0.015625,2.0,33.0,LanguageModelEmbedding
gpt,350M,2,4096,4096,4746.4447021484375,5357.7728271484375,6.0703125,57.9296875,8.0,62.0,0.03125,4.0,33.0,LanguageModelEmbedding
gpt,350M,3,4096,4096,7099.846649169922,8407.039642333984,9.10546875,86.89453125,12.0,116.0,0.046875,6.0,33.0,LanguageModelEmbedding
gpt,350M,1,4096,4096,4891.648101806641,4094.3618774414062,218.18359375,301.81640625,8.140625,0.0,2.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,2,4096,4096,9689.702606201172,7774.413299560547,412.1171875,587.8828125,0.03125,0.0,4.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,3,4096,4096,14504.121398925781,11454.893493652344,614.17578125,885.82421875,0.046875,0.0,6.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,350M,1,4096,4096,2703.1551361083984,4299.980545043945,17.43896484375,0.0,3.9921875,2.0,2.0,2.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,2,4096,4096,5307.392120361328,8321.843719482422,30.1416015625,0.0,7.984375,0.0,4.0,4.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,3,4096,4096,7993.753814697266,12437.07504272461,46.2119140625,0.0,11.9765625,0.0,6.0,6.0,2.0,TELayerNormSelfAttentionDropout
gpt,350M,1,4096,4096,2672.844886779785,4153.3185958862305,21.0078125,224.9921875,3.9921875,0.0,2.0,2.0,4.0,TELayerNormMlpDropout
gpt,350M,2,4096,4096,5233.011245727539,8074.253463745117,42.015625,203.984375,7.984375,0.0,4.0,4.0,4.0,TELayerNormMlpDropout
gpt,350M,3,4096,4096,7961.190032958984,12157.132720947266,63.0234375,0.0,11.9765625,96.0,6.0,6.0,4.0,TELayerNormMlpDropout
