model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,1-3B,1,8192,8192,17508.966064453125,12576.358032226562,7.0703125,88.9296875,8.0,72.0,0.03125,4.0,57.0,LanguageModelEmbedding
gpt,1-3B,2,8192,8192,35150.848388671875,27406.33544921875,12.140625,243.859375,16.0,142.0,0.0625,8.0,57.0,LanguageModelEmbedding
gpt,1-3B,1,16384,16384,34465.79284667969,27586.776733398438,12.140625,179.859375,16.0,142.0,0.0625,8.0,89.0,LanguageModelEmbedding
gpt,1-3B,2,16384,16384,70215.88745117188,55826.84326171875,24.28125,487.71875,32.0,284.0,0.125,16.0,89.0,LanguageModelEmbedding
gpt,1-3B,1,32768,32768,70032.177734375,57132.647705078125,24.28125,375.71875,32.0,412.0,0.125,16.0,153.0,LanguageModelEmbedding
gpt,1-3B,2,32768,32768,140879.26025390625,112101.37939453125,48.5625,977.4375,64.0,694.0,0.25,32.0,153.0,LanguageModelEmbedding
gpt,1-3B,1,65536,65536,140779.11376953125,113065.1611328125,48.5625,753.4375,64.0,822.0,0.25,32.0,281.0,LanguageModelEmbedding
gpt,1-3B,2,65536,65536,284131.34765625,226560.205078125,97.125,1952.875,128.0,1388.0,0.5,64.0,281.0,LanguageModelEmbedding
gpt,1-3B,1,8192,8192,13710.745239257812,20725.350952148438,244.234375,155.765625,8.15625,0.0,4.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,8192,8192,27897.848510742188,39940.10314941406,440.21875,559.78125,0.0625,0.0,8.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,16384,16384,27580.825805664062,40371.81701660156,408.21875,591.78125,0.0625,0.0,8.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,16384,16384,54737.103271484375,79638.11645507812,880.4375,1247.5625,0.125,0.0,16.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,32768,32768,54562.60986328125,81436.26708984375,816.4375,1183.5625,0.125,0.0,16.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,32768,32768,110022.65625,160105.2734375,1760.875,2497.125,0.25,0.0,32.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,65536,65536,109584.7900390625,163333.740234375,1632.875,2369.125,0.25,0.0,32.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,65536,65536,220972.021484375,319979.541015625,3521.75,4994.25,0.5,0.0,64.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,8192,8192,19417.29278564453,29885.646057128906,30.1337890625,215.8662109375,7.9921875,2.0,4.0,4.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,8192,8192,38899.50866699219,59003.28674316406,60.2666015625,185.7333984375,15.984375,2.0,8.0,8.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,16384,16384,39038.360595703125,58909.89990234375,52.2666015625,0.0,15.984375,66.0,8.0,8.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,16384,16384,78994.84252929688,115919.25659179688,120.5322265625,253.4677734375,31.96875,130.0,16.0,16.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,32768,32768,79987.50610351562,121323.72436523438,104.5322265625,23.4677734375,31.96875,258.0,16.0,16.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,32768,32768,160362.90283203125,247315.24658203125,241.0634765625,272.9365234375,63.9375,512.0,32.0,32.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,65536,65536,167429.1259765625,257932.6904296875,209.0634765625,304.9365234375,63.9375,512.0,32.0,32.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,65536,65536,332485.83984375,521107.2265625,482.1259765625,733.8740234375,127.875,1026.0,64.0,64.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,8192,8192,19574.169921875,28783.819580078125,43.0078125,202.9921875,7.9921875,0.0,4.0,4.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,8192,8192,38131.50634765625,56930.511474609375,84.015625,161.984375,15.984375,246.0,8.0,8.0,8.0,TELayerNormMlpDropout
gpt,1-3B,1,16384,16384,39019.93103027344,57126.49841308594,84.015625,161.984375,15.984375,246.0,8.0,8.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,16384,16384,78023.06518554688,114107.39135742188,168.03125,205.96875,31.96875,246.0,16.0,16.0,8.0,TELayerNormMlpDropout
gpt,1-3B,1,32768,32768,77431.396484375,115079.57763671875,168.03125,87.96875,31.96875,192.0,16.0,16.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,32768,32768,156676.0986328125,226521.8994140625,336.0625,303.9375,63.9375,640.0,32.0,32.0,8.0,TELayerNormMlpDropout
gpt,1-3B,1,65536,65536,156790.36865234375,229228.74755859375,336.0625,303.9375,63.9375,640.0,32.0,32.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,65536,65536,315112.8662109375,457624.9755859375,672.125,671.875,127.875,1024.0,64.0,64.0,8.0,TELayerNormMlpDropout
lpDropout
