model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,102285.107421875,54588.006591796875,12.0703125,179.9296875,16.0,142.0,0.03125,8.0,114.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,202219.93408203125,110216.80908203125,24.140625,487.859375,32.0,282.0,0.0625,16.0,114.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,202348.13232421875,110032.6904296875,24.140625,359.859375,32.0,282.0,0.0625,16.0,178.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,405725.390625,220705.5908203125,48.28125,975.71875,64.0,566.0,0.125,32.0,178.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,404212.1337890625,219863.8671875,48.28125,751.71875,64.0,822.0,0.125,32.0,306.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,809783.88671875,439396.97265625,96.5625,1953.4375,128.0,1386.0,0.25,64.0,306.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,61168.84765625,100140.83251953125,280.234375,219.765625,8.15625,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,122569.32373046875,198736.48681640625,480.21875,647.78125,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,122944.3115234375,198365.9912109375,416.21875,383.78125,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,248146.728515625,398151.46484375,960.4375,1295.5625,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,247078.4912109375,399590.8447265625,832.4375,1167.5625,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,494888.96484375,798229.6875,1920.875,2593.125,0.25,0.0,64.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,105443.5302734375,152655.46875,56.1337890625,189.8662109375,15.9921875,0.0,8.0,8.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,211288.4765625,302650.5859375,120.2666015625,381.7333984375,31.984375,128.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,211683.740234375,311064.794921875,104.2666015625,23.7333984375,31.984375,256.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,426087.01171875,624320.5078125,240.5322265625,271.4677734375,63.96875,512.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,433626.708984375,645186.572265625,208.5322265625,303.4677734375,63.96875,512.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,870159.9609375,1295479.4921875,481.0634765625,734.9365234375,127.9375,1026.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,105584.02099609375,153111.97509765625,84.0078125,161.9921875,15.9921875,0.0,8.0,8.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,210415.8203125,303044.62890625,168.015625,77.984375,31.984375,246.0,16.0,16.0,32.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,210753.955078125,305595.80078125,168.015625,0.0,31.984375,256.0,16.0,16.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,421938.76953125,605723.4375,336.03125,175.96875,63.96875,640.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,425339.0625,612358.984375,336.03125,175.96875,63.96875,640.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,848816.30859375,1215789.16015625,672.0625,607.9375,127.9375,1280.0,64.0,64.0,32.0,TELayerNormMlpDropout
0,64.0,64.0,32.0,TELayerNormMlpDropout
pout
