model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,8192,8192,388.7104034423828,4386.201477050781,24.0,60.0,32.0,496.0,0.0078125,16.0,464.0,LanguageModelEmbedding
GPT,6-7B,2,8192,8192,905.4207801818848,5321.523284912109,48.0,112.0,64.0,600.0,0.015625,32.0,464.0,LanguageModelEmbedding
GPT,6-7B,1,16384,16384,792.5759792327881,5579.571151733398,48.0,0.0,64.0,528.0,0.015625,32.0,528.0,LanguageModelEmbedding
GPT,6-7B,2,16384,16384,1789.3375396728516,6813.491058349609,96.0,224.0,128.0,798.0,0.03125,64.0,528.0,LanguageModelEmbedding
GPT,6-7B,1,32768,32768,1590.886402130127,7335.731506347656,96.0,64.0,128.0,862.0,0.03125,64.0,656.0,LanguageModelEmbedding
GPT,6-7B,2,32768,32768,3561.881637573242,9585.254669189453,192.0,448.0,256.0,1194.0,0.0625,128.0,656.0,LanguageModelEmbedding
GPT,6-7B,1,8192,8192,20734.361267089844,31293.44024658203,424.166015625,375.833984375,8.1328125,0.0,16.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,8192,8192,42326.220703125,58511.566162109375,832.08203125,1167.91796875,0.015625,0.0,32.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,16384,16384,42312.29553222656,58538.18664550781,832.08203125,1167.91796875,0.015625,0.0,32.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,16384,16384,82601.3671875,119387.75634765625,1664.1640625,2335.8359375,0.03125,0.0,64.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,32768,32768,82583.14208984375,118328.11279296875,1664.1640625,2335.8359375,0.03125,0.0,64.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,32768,32768,165120.41015625,224065.13671875,3328.328125,4671.671875,0.0625,0.0,128.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,8192,8192,129707.6171875,260082.275390625,108.27294921875,0.0,15.984375,0.0,16.0,16.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,8192,8192,261649.609375,521617.626953125,240.53857421875,0.0,31.96875,160.0,32.0,32.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,16384,16384,261265.625,523317.236328125,208.53857421875,329.46142578125,31.96875,160.0,32.0,32.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,16384,16384,525327.783203125,1042879.931640625,481.06982421875,612.93017578125,63.9375,836.0,64.0,64.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,32768,32768,525925.390625,1044309.5703125,417.06982421875,0.0,63.9375,0.0,64.0,64.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,32768,32768,1058615.33203125,2085606.93359375,962.13232421875,0.0,127.875,2.0,128.0,128.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,8192,8192,9363.455963134766,18689.229583740234,168.015625,0.0,15.984375,0.0,16.0,16.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,8192,8192,17408.00018310547,36369.81964111328,336.03125,0.0,31.96875,352.0,32.0,32.0,256.0,TELayerNormMlpDropout
GPT,6-7B,1,16384,16384,17410.252380371094,36265.77911376953,336.03125,0.0,31.96875,320.0,32.0,32.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,16384,16384,34275.32653808594,73140.83557128906,672.0625,0.0,63.9375,832.0,64.0,64.0,256.0,TELayerNormMlpDropout
GPT,6-7B,1,32768,32768,34290.68908691406,74349.97253417969,672.0625,0.0,63.9375,832.0,64.0,64.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,32768,32768,67879.11376953125,141654.23583984375,1344.125,63.875,127.875,1536.0,128.0,128.0,256.0,TELayerNormMlpDropout
