model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,2-6B,1,8192,8192,40918.63708496094,32979.559326171875,30.0703125,109.9296875,40.0,254.0,0.03125,20.0,165.0,LanguageModelEmbedding
GPT,2-6B,2,8192,8192,82518.017578125,65326.287841796875,60.140625,259.859375,80.0,462.0,0.0625,40.0,165.0,LanguageModelEmbedding
GPT,2-6B,1,16384,16384,82225.76904296875,64860.5712890625,60.140625,219.859375,80.0,376.0,0.0625,40.0,205.0,LanguageModelEmbedding
GPT,2-6B,2,16384,16384,166778.06396484375,131108.04443359375,120.28125,519.71875,160.0,674.0,0.125,80.0,205.0,LanguageModelEmbedding
GPT,2-6B,1,32768,32768,165939.61181640625,131545.2880859375,120.28125,439.71875,160.0,754.0,0.125,80.0,285.0,LanguageModelEmbedding
GPT,2-6B,2,32768,32768,332864.501953125,263858.1787109375,240.5625,1041.4375,320.0,1346.0,0.25,160.0,285.0,LanguageModelEmbedding
GPT,2-6B,1,8192,8192,53093.170166015625,75980.99975585938,868.2578125,1131.7421875,8.15625,0.0,20.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
GPT,2-6B,2,8192,8192,108067.22412109375,151104.50439453125,1680.265625,2319.734375,0.0625,0.0,40.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
GPT,2-6B,1,16384,16384,106989.7705078125,151365.0146484375,1640.265625,2359.734375,0.0625,0.0,40.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
GPT,2-6B,2,16384,16384,218197.802734375,302215.185546875,3360.53125,4799.46875,0.125,0.0,80.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
GPT,2-6B,1,32768,32768,220228.80859375,304778.02734375,3280.53125,4719.46875,0.125,0.0,80.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
GPT,2-6B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
GPT,2-6B,1,8192,8192,48368.84460449219,74438.04016113281,135.51025390625,0.0,39.96875,0.0,20.0,20.0,25.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,8192,8192,97518.59130859375,152710.55908203125,301.0634765625,0.0,79.9375,2.0,40.0,40.0,25.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,16384,16384,105807.26318359375,167169.83642578125,261.0634765625,0.0,79.9375,2.0,40.0,40.0,25.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,16384,16384,215480.517578125,335968.45703125,602.1259765625,0.0,159.875,0.0,80.0,80.0,25.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,32768,32768,248062.7685546875,393503.1494140625,522.1259765625,0.0,159.875,0.0,80.0,80.0,25.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,32768,32768,501472.265625,817347.75390625,1204.2509765625,0.0,319.75,0.0,160.0,160.0,25.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,8192,8192,48050.79040527344,70299.03869628906,210.03125,0.0,39.96875,0.0,20.0,20.0,50.0,TELayerNormMlpDropout
GPT,2-6B,2,8192,8192,98083.837890625,140356.8115234375,420.0625,0.0,79.9375,0.0,40.0,40.0,50.0,TELayerNormMlpDropout
GPT,2-6B,1,16384,16384,95833.08715820312,149025.57983398438,420.0625,0.0,79.9375,0.0,40.0,40.0,50.0,TELayerNormMlpDropout
GPT,2-6B,2,16384,16384,200643.17626953125,289039.97802734375,840.125,0.0,159.875,0.0,80.0,80.0,50.0,TELayerNormMlpDropout
GPT,2-6B,1,32768,32768,196755.04150390625,299259.70458984375,840.125,0.0,159.875,0.0,80.0,80.0,50.0,TELayerNormMlpDropout
GPT,2-6B,2,32768,32768,401757.177734375,617626.611328125,1680.25,0.0,319.75,800.0,160.0,160.0,50.0,TELayerNormMlpDropout
