model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,8192,8192,16588.39111328125,14374.502563476562,12.0703125,55.9296875,16.0,86.0,0.03125,8.0,66.0,LanguageModelEmbedding
gpt,350M,2,8192,8192,32888.421630859375,31138.201904296875,24.140625,103.859375,32.0,186.0,0.0625,16.0,66.0,LanguageModelEmbedding
gpt,350M,1,16384,16384,32743.423461914062,31318.630981445312,24.140625,87.859375,32.0,152.0,0.0625,16.0,82.0,LanguageModelEmbedding
gpt,350M,2,16384,16384,65987.58544921875,65536.40747070312,48.28125,207.71875,64.0,272.0,0.125,32.0,82.0,LanguageModelEmbedding
gpt,350M,1,32768,32768,65353.3203125,65807.1533203125,48.28125,175.71875,64.0,304.0,0.125,32.0,114.0,LanguageModelEmbedding
gpt,350M,2,32768,32768,132244.88525390625,132449.4873046875,96.5625,417.4375,128.0,540.0,0.25,64.0,114.0,LanguageModelEmbedding
gpt,350M,1,8192,8192,31176.263427734375,33636.7919921875,832.2578125,1167.7421875,8.15625,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,8192,8192,62374.298095703125,66619.18334960938,1632.265625,2367.734375,0.0625,2.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,16384,16384,62580.52978515625,67257.55615234375,1616.265625,2383.734375,0.0625,2.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,2,16384,16384,125475.42724609375,132768.37158203125,3264.53125,4831.46875,0.125,2.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
gpt,350M,1,32768,32768,125498.3642578125,135112.7197265625,3232.53125,4767.46875,0.125,2.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
