model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,8192,8192,199.0656018257141,2213.0687713623047,12.0,28.0,16.0,252.0,0.0078125,8.0,232.0,LanguageModelEmbedding
GPT,1-3B,2,8192,8192,454.45117950439453,2755.99365234375,24.0,56.0,32.0,300.0,0.015625,16.0,232.0,LanguageModelEmbedding
GPT,1-3B,1,16384,16384,382.7712059020996,2887.4752044677734,24.0,0.0,32.0,264.0,0.015625,16.0,264.0,LanguageModelEmbedding
GPT,1-3B,2,16384,16384,893.7472343444824,3507.1998596191406,48.0,112.0,64.0,400.0,0.03125,32.0,264.0,LanguageModelEmbedding
GPT,1-3B,1,32768,32768,749.1583824157715,3763.6096954345703,48.0,32.0,64.0,432.0,0.03125,32.0,328.0,LanguageModelEmbedding
GPT,1-3B,2,32768,32768,1769.8816299438477,4891.2384033203125,96.0,224.0,128.0,598.0,0.0625,64.0,328.0,LanguageModelEmbedding
GPT,1-3B,1,8192,8192,14550.630187988281,16184.321594238281,416.166015625,583.833984375,8.1328125,0.0,8.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,2,8192,8192,29010.739135742188,33410.04943847656,816.08203125,1183.91796875,0.015625,0.0,16.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,1,16384,16384,29014.834594726562,33573.68469238281,816.08203125,1183.91796875,0.015625,0.0,16.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,2,16384,16384,57903.924560546875,63500.897216796875,1632.1640625,2367.8359375,0.03125,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,1,32768,32768,57890.61279296875,63861.5478515625,1632.1640625,2367.8359375,0.03125,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,2,32768,32768,115700.732421875,135139.5263671875,3264.328125,4799.671875,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,1,8192,8192,62991.156005859375,125051.05590820312,56.27294921875,227.72705078125,7.984375,0.0,8.0,8.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,8192,8192,127640.9912109375,254228.466796875,120.53857421875,635.46142578125,15.96875,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,16384,16384,128546.4111328125,253860.64453125,104.53857421875,0.0,15.96875,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,16384,16384,259111.328125,509348.876953125,241.06982421875,0.0,31.9375,258.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,32768,32768,259377.5634765625,510998.1201171875,209.06982421875,212.93017578125,31.9375,644.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,32768,32768,521450.68359375,1019340.0390625,482.13232421875,0.0,63.875,2.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,8192,8192,2500.8127212524414,5352.857780456543,84.015625,0.0,7.984375,60.0,8.0,8.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,8192,8192,4822.42546081543,10349.36408996582,168.03125,0.0,15.96875,252.0,16.0,16.0,64.0,TELayerNormMlpDropout
GPT,1-3B,1,16384,16384,4820.787048339844,10338.919067382812,168.03125,0.0,15.96875,268.0,16.0,16.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,16384,16384,9329.663848876953,19841.43295288086,336.0625,0.0,31.9375,444.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,1-3B,1,32768,32768,9331.712341308594,19993.59893798828,336.0625,0.0,31.9375,444.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,32768,32768,18266.726684570312,39396.76208496094,672.125,31.875,63.875,704.0,64.0,64.0,64.0,TELayerNormMlpDropout
