model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,8192,8192,115574.37744140625,61610.186767578125,12.0703125,179.9296875,16.0,142.0,0.03125,8.0,114.0,LanguageModelEmbedding
GPT,6-7B,2,8192,8192,232006.4453125,125880.72509765625,24.140625,487.859375,32.0,282.0,0.0625,16.0,114.0,LanguageModelEmbedding
GPT,6-7B,1,16384,16384,231406.787109375,126390.68603515625,24.140625,359.859375,32.0,282.0,0.0625,16.0,178.0,LanguageModelEmbedding
GPT,6-7B,2,16384,16384,464837.01171875,256514.8681640625,48.28125,975.71875,64.0,566.0,0.125,32.0,178.0,LanguageModelEmbedding
GPT,6-7B,1,32768,32768,464058.349609375,257092.6025390625,48.28125,751.71875,64.0,822.0,0.125,32.0,306.0,LanguageModelEmbedding
GPT,6-7B,2,32768,32768,930435.9375,510944.482421875,96.5625,1953.4375,128.0,1386.0,0.25,64.0,306.0,LanguageModelEmbedding
GPT,6-7B,1,8192,8192,67760.33325195312,112841.93725585938,280.234375,219.765625,8.15625,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,6-7B,2,8192,8192,135242.138671875,224055.2978515625,480.21875,647.78125,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,6-7B,1,16384,16384,135148.7548828125,225689.1845703125,416.21875,383.78125,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,6-7B,2,16384,16384,271132.470703125,452412.20703125,960.4375,1295.5625,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,6-7B,1,32768,32768,272386.0595703125,451944.6533203125,832.4375,1167.5625,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,6-7B,2,32768,32768,547545.5078125,908684.47265625,1920.875,2593.125,0.25,0.0,64.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,6-7B,1,8192,8192,118066.78466796875,172557.53173828125,56.1337890625,0.0,15.9921875,0.0,8.0,8.0,16.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,8192,8192,236076.4404296875,345893.2861328125,120.2666015625,7.7333984375,31.984375,256.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,16384,16384,239188.57421875,350399.70703125,104.2666015625,23.7333984375,31.984375,256.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,16384,16384,478892.431640625,704464.306640625,240.5322265625,47.4677734375,63.96875,512.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,32768,32768,487478.90625,727233.49609375,208.5322265625,303.4677734375,63.96875,512.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,32768,32768,982085.83984375,1464337.40234375,481.0634765625,734.9365234375,127.9375,1026.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,8192,8192,118237.39013671875,172627.77099609375,84.0078125,0.0,15.9921875,64.0,8.0,8.0,32.0,TELayerNormMlpDropout
GPT,6-7B,2,8192,8192,237137.5,342623.046875,168.015625,0.0,31.984375,336.0,16.0,16.0,32.0,TELayerNormMlpDropout
GPT,6-7B,1,16384,16384,237285.5712890625,345842.7001953125,168.015625,0.0,31.984375,336.0,16.0,16.0,32.0,TELayerNormMlpDropout
GPT,6-7B,2,16384,16384,476993.5546875,687766.11328125,336.03125,175.96875,63.96875,640.0,32.0,32.0,32.0,TELayerNormMlpDropout
GPT,6-7B,1,32768,32768,477127.05078125,693547.16796875,336.03125,175.96875,63.96875,384.0,32.0,32.0,32.0,TELayerNormMlpDropout
GPT,6-7B,2,32768,32768,956264.453125,1390041.6015625,672.0625,607.9375,127.9375,1280.0,64.0,64.0,32.0,TELayerNormMlpDropout
