model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,4096,4096,227.9423952102661,1084.620761871338,6.0,14.0,8.0,100.0,0.0078125,4.0,108.0,LanguageModelEmbedding
gpt,350M,2,4096,4096,234.2911958694458,1396.3264465332031,12.0,28.0,16.0,138.0,0.015625,8.0,108.0,LanguageModelEmbedding
gpt,350M,3,4096,4096,340.7871961593628,1499.7504234313965,18.0,30.0,24.0,164.0,0.0234375,12.0,108.0,LanguageModelEmbedding
gpt,350M,1,8192,8192,195.78880071640015,1385.267162322998,12.0,28.0,16.0,154.0,0.015625,8.0,116.0,LanguageModelEmbedding
gpt,350M,2,8192,8192,448.10237884521484,1706.5984725952148,24.0,56.0,32.0,184.0,0.03125,16.0,116.0,LanguageModelEmbedding
gpt,350M,3,8192,8192,663.3471965789795,1872.6911544799805,36.0,84.0,48.0,202.0,0.046875,24.0,116.0,LanguageModelEmbedding
gpt,350M,1,16384,16384,375.19359588623047,1695.9487915039062,24.0,0.0,32.0,184.0,0.03125,16.0,132.0,LanguageModelEmbedding
gpt,350M,2,16384,16384,877.3632049560547,2267.955207824707,48.0,112.0,64.0,268.0,0.0625,32.0,132.0,LanguageModelEmbedding
gpt,350M,3,16384,16384,1308.0575942993164,2587.0336532592773,72.0,168.0,96.0,302.0,0.09375,48.0,132.0,LanguageModelEmbedding
gpt,350M,1,32768,32768,732.5695991516113,2251.161575317383,48.0,96.0,64.0,300.0,0.0625,32.0,164.0,LanguageModelEmbedding
gpt,350M,2,32768,32768,1737.5232696533203,3381.4529418945312,96.0,224.0,128.0,336.0,0.125,64.0,164.0,LanguageModelEmbedding
gpt,350M,3,32768,32768,2598.9120483398438,4057.292938232422,144.0,336.0,192.0,406.0,0.1875,96.0,164.0,LanguageModelEmbedding
gpt,350M,1,4096,4096,11470.642852783203,10024.755096435547,412.166015625,587.833984375,8.1328125,0.0,4.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,350M,2,4096,4096,22846.46453857422,18834.63592529297,808.08203125,1191.91796875,0.015625,0.0,8.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,350M,3,4096,4096,34206.51550292969,28400.436401367188,1212.123046875,1787.876953125,0.0234375,0.0,12.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,350M,1,8192,8192,23217.152404785156,18661.57989501953,808.08203125,1191.91796875,0.015625,0.0,8.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,350M,2,8192,8192,45527.45056152344,37513.21716308594,1616.1640625,2383.8359375,0.03125,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,350M,3,8192,8192,68185.29052734375,56456.8115234375,2424.24609375,3575.75390625,0.046875,0.0,24.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,350M,1,16384,16384,47393.792724609375,36022.271728515625,1616.1640625,2383.8359375,0.03125,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
