model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,23433.21533203125,22802.444458007812,48.0703125,175.9296875,64.0,406.0,0.03125,32.0,264.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,47143.731689453125,43436.6455078125,96.140625,415.859375,128.0,738.0,0.0625,64.0,264.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,46814.82238769531,43563.41857910156,96.140625,351.859375,128.0,602.0,0.0625,64.0,328.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,93662.41455078125,84068.14575195312,192.28125,831.71875,256.0,1078.0,0.125,128.0,328.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,91576.93481445312,85018.62182617188,192.28125,703.71875,256.0,1206.0,0.125,128.0,456.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,189766.650390625,166149.7314453125,384.5625,1665.4375,512.0,2154.0,0.25,256.0,456.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,53247.796630859375,73132.44018554688,904.2578125,1095.7421875,8.15625,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,106426.15966796875,146667.73681640625,1728.265625,2271.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,107354.736328125,146933.9599609375,1664.265625,2335.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,214577.7587890625,294085.6201171875,3456.53125,4927.46875,0.125,0.0,128.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,215171.0693359375,291525.0244140625,3328.53125,4671.46875,0.125,0.0,128.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,37909.912109375,60797.955322265625,212.5322265625,0.0,63.96875,0.0,32.0,32.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,74876.72119140625,121546.7529296875,481.0634765625,0.0,127.9375,178.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,83901.84936523438,142765.04516601562,417.0634765625,0.0,127.9375,178.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,171861.81640625,278110.791015625,962.1259765625,0.0,255.875,896.0,128.0,128.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,208965.8447265625,369526.9775390625,834.1259765625,0.0,255.875,896.0,128.0,128.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,420452.34375,745960.25390625,1924.2509765625,123.7490234375,511.75,1792.0,256.0,256.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,40711.37390136719,64484.35363769531,336.03125,0.0,63.96875,0.0,32.0,32.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,82469.28100585938,130091.41235351562,672.0625,0.0,127.9375,704.0,64.0,64.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,81331.8115234375,130496.7041015625,672.0625,0.0,127.9375,640.0,64.0,64.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,165566.6748046875,251876.5380859375,1344.125,0.0,255.875,1536.0,128.0,128.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,164969.47021484375,255165.44189453125,1344.125,0.0,255.875,1536.0,128.0,128.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,331530.6396484375,531762.6220703125,2688.25,0.0,511.75,3328.0,256.0,256.0,128.0,TELayerNormMlpDropout
