model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,4096,4096,2047.7951049804688,3087.3600006103516,6.0087890625,33.9912109375,8.0,232.0,0.00390625,4.0,232.0,LanguageModelEmbedding
GPT,6-7B,2,4096,4096,4049.5105743408203,4957.388687133789,12.017578125,51.982421875,16.0,264.0,0.0078125,8.0,232.0,LanguageModelEmbedding
GPT,6-7B,3,4096,4096,6100.787353515625,7125.638580322266,18.0263671875,77.9736328125,24.0,280.0,0.01171875,12.0,232.0,LanguageModelEmbedding
GPT,6-7B,1,4096,4096,3268.4032440185547,4221.126174926758,120.1416015625,149.8583984375,8.12890625,200.0,4.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,2,4096,4096,7192.1661376953125,8155.546569824219,216.033203125,283.966796875,0.0078125,0.0,8.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,3,4096,4096,10702.23388671875,12165.528869628906,320.0498046875,429.9501953125,0.01171875,0.0,12.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,1,4096,4096,27238.604736328125,59513.037109375,30.07373046875,237.92626953125,7.99609375,0.0,4.0,4.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,4096,4096,54632.244873046875,120529.73022460938,60.14013671875,275.85986328125,15.9921875,0.0,8.0,8.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,3,4096,4096,82797.1435546875,178781.6162109375,90.20654296875,0.0,23.98828125,244.0,12.0,12.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,4096,4096,3032.5056076049805,4662.03556060791,42.00390625,0.0,7.99609375,0.0,4.0,4.0,128.0,TELayerNormMlpDropout
GPT,6-7B,2,4096,4096,5905.2032470703125,9251.429748535156,84.0078125,0.0,15.9921875,220.0,8.0,8.0,128.0,TELayerNormMlpDropout
GPT,6-7B,3,4096,4096,9070.387268066406,13677.810668945312,126.01171875,0.0,23.98828125,268.0,12.0,12.0,128.0,TELayerNormMlpDropout
