model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,2-6B,1,4096,4096,10947.850341796875,7521.7919921875,3.78515625,76.21484375,5.0,44.0,0.015625,2.5,51.25,LanguageModelEmbedding
gpt,2-6B,2,4096,4096,21868.21533203125,15342.899169921875,7.5703125,152.4296875,10.0,108.0,0.03125,5.0,51.25,LanguageModelEmbedding
gpt,2-6B,4,4096,4096,43884.482421875,32867.61474609375,15.140625,304.859375,20.0,216.0,0.0625,10.0,51.25,LanguageModelEmbedding
gpt,2-6B,8,4096,4096,88296.8359375,65334.169921875,30.28125,609.71875,40.0,394.0,0.125,20.0,51.25,LanguageModelEmbedding
gpt,2-6B,16,4096,4096,177351.25,131701.69921875,60.5625,1221.4375,80.0,640.0,0.25,40.0,51.25,LanguageModelEmbedding
gpt,2-6B,1,8192,8192,21845.52490234375,15488.96240234375,7.5703125,0.0,10.0,88.0,0.03125,5.0,71.25,LanguageModelEmbedding
gpt,2-6B,2,8192,8192,43940.107421875,33259.8876953125,15.140625,304.859375,20.0,176.0,0.0625,10.0,71.25,LanguageModelEmbedding
gpt,2-6B,4,8192,8192,88408.4765625,65835.21484375,30.28125,609.71875,40.0,434.0,0.125,20.0,71.25,LanguageModelEmbedding
gpt,2-6B,8,8192,8192,177350.83984375,131909.716796875,60.5625,1221.4375,80.0,784.0,0.25,40.0,71.25,LanguageModelEmbedding
gpt,2-6B,16,8192,8192,354451.71875,264752.8515625,121.125,2440.875,160.0,1282.0,0.5,80.0,71.25,LanguageModelEmbedding
gpt,2-6B,1,4096,4096,7842.611083984375,12549.83642578125,130.6796875,119.3203125,8.140625,0.0,2.5,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,2,4096,4096,16427.171630859375,24776.763916015625,225.109375,314.890625,0.03125,0.0,5.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,4,4096,4096,32717.783203125,49090.4150390625,450.21875,629.78125,0.0625,0.0,10.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,8,4096,4096,65766.11328125,98024.47265625,900.4375,1259.5625,0.125,0.0,20.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,16,4096,4096,131665.859375,197940.7421875,1800.875,2521.125,0.25,0.0,40.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
