model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,2-6B,1,4096,4096,5006.458740234375,6609.3463134765625,15.03515625,54.96484375,20.0,190.0,0.015625,10.0,145.0,LanguageModelEmbedding
gpt,2-6B,2,4096,4096,10329.580078125,12578.671875,30.0703125,129.9296875,40.0,294.0,0.03125,20.0,145.0,LanguageModelEmbedding
gpt,2-6B,4,4096,4096,23131.56494140625,25523.7939453125,60.140625,259.859375,80.0,502.0,0.0625,40.0,145.0,LanguageModelEmbedding
gpt,2-6B,8,4096,4096,44786.4208984375,49983.6328125,120.28125,519.71875,160.0,642.0,0.125,80.0,145.0,LanguageModelEmbedding
gpt,2-6B,16,4096,4096,94205.6640625,99143.798828125,240.5625,1041.4375,320.0,1280.0,0.25,160.0,145.0,LanguageModelEmbedding
gpt,2-6B,1,8192,8192,10284.810791015625,12774.564208984375,30.0703125,0.0,40.0,214.0,0.03125,20.0,165.0,LanguageModelEmbedding
gpt,2-6B,2,8192,8192,23576.494140625,25602.56103515625,60.140625,179.859375,80.0,382.0,0.0625,40.0,165.0,LanguageModelEmbedding
gpt,2-6B,4,8192,8192,45334.814453125,50055.2099609375,120.28125,519.71875,160.0,594.0,0.125,80.0,165.0,LanguageModelEmbedding
gpt,2-6B,8,8192,8192,95826.904296875,99160.205078125,240.5625,1041.4375,320.0,1104.0,0.25,160.0,165.0,LanguageModelEmbedding
gpt,2-6B,16,8192,8192,189822.91015625,196317.12890625,481.125,2080.875,640.0,2562.0,0.5,320.0,165.0,LanguageModelEmbedding
gpt,2-6B,1,4096,4096,11429.0478515625,10644.68505859375,438.19140625,561.80859375,8.140625,0.0,10.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,2,4096,4096,22160.95703125,22110.986328125,840.1328125,1159.8671875,0.03125,0.0,20.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,4,4096,4096,44509.6533203125,44514.4482421875,1680.265625,2399.734375,0.0625,0.0,40.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,8,4096,4096,89618.369140625,86805.263671875,3360.53125,4799.46875,0.125,0.0,80.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,16,4096,4096,182941.81640625,164247.28515625,6721.0625,9760.9375,0.25,0.0,160.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,1,8192,8192,22735.4638671875,21292.421875,820.1328125,1179.8671875,0.03125,0.0,20.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,2,8192,8192,44716.9970703125,44121.6357421875,1640.265625,2359.734375,0.0625,0.0,40.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,4,8192,8192,89460.615234375,87740.771484375,3280.53125,4719.46875,0.125,0.0,80.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,8,8192,8192,182625.9375,169671.6015625,6561.0625,9600.9375,0.25,0.0,160.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,16,8192,8192,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,2-6B,1,4096,4096,6827.274169921875,10422.744140625,69.2666015625,0.0,19.984375,0.0,10.0,10.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,2,4096,4096,13607.669677734375,20650.904541015625,150.5322265625,0.0,39.96875,0.0,20.0,20.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,4,4096,4096,27730.94482421875,42342.39990234375,301.0634765625,0.0,79.9375,2.0,40.0,40.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,8,4096,4096,55936.34765625,87448.662109375,602.1259765625,0.0,159.875,0.0,80.0,80.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,16,4096,4096,113743.505859375,178037.294921875,1204.2509765625,0.0,319.75,864.0,160.0,160.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,8192,8192,14190.3662109375,22338.82568359375,130.5322265625,0.0,39.96875,0.0,20.0,20.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,2,8192,8192,28713.4716796875,44955.4833984375,301.0634765625,0.0,79.9375,2.0,40.0,40.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,4,8192,8192,58289.8681640625,91452.6416015625,602.1259765625,0.0,159.875,0.0,80.0,80.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,8,8192,8192,118777.099609375,191094.677734375,1204.2509765625,0.0,319.75,1024.0,160.0,160.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,16,8192,8192,243683.9453125,416907.2265625,2408.5009765625,151.4990234375,639.5,2368.0,320.0,320.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,4096,4096,6947.40966796875,10342.952880859375,105.015625,0.0,19.984375,0.0,10.0,10.0,50.0,TELayerNormMlpDropout
gpt,2-6B,2,4096,4096,13918.802490234375,20676.280517578125,210.03125,0.0,39.96875,0.0,20.0,20.0,50.0,TELayerNormMlpDropout
gpt,2-6B,4,4096,4096,28262.48291015625,42043.90380859375,420.0625,0.0,79.9375,0.0,40.0,40.0,50.0,TELayerNormMlpDropout
gpt,2-6B,8,4096,4096,57808.095703125,84917.451171875,840.125,0.0,159.875,0.0,80.0,80.0,50.0,TELayerNormMlpDropout
gpt,2-6B,16,4096,4096,118191.3671875,178642.83203125,1680.25,0.0,319.75,1280.0,160.0,160.0,50.0,TELayerNormMlpDropout
gpt,2-6B,1,8192,8192,13962.772216796875,20770.057373046875,210.03125,0.0,39.96875,0.0,20.0,20.0,50.0,TELayerNormMlpDropout
gpt,2-6B,2,8192,8192,28398.14208984375,41652.57080078125,420.0625,0.0,79.9375,0.0,40.0,40.0,50.0,TELayerNormMlpDropout
gpt,2-6B,4,8192,8192,57141.3330078125,85711.4208984375,840.125,0.0,159.875,0.0,80.0,80.0,50.0,TELayerNormMlpDropout
gpt,2-6B,8,8192,8192,117280.888671875,173319.052734375,1680.25,0.0,319.75,1280.0,160.0,160.0,50.0,TELayerNormMlpDropout
gpt,2-6B,16,8192,8192,240923.22265625,375093.02734375,3360.5,0.0,639.5,3840.0,320.0,320.0,50.0,TELayerNormMlpDropout
