model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,4096,4096,12451.232147216797,7923.506927490234,3.017578125,36.982421875,4.0,70.0,0.0078125,2.0,66.0,LanguageModelEmbedding
GPT,1-3B,2,4096,4096,24713.21563720703,15467.109680175781,6.03515625,57.96484375,8.0,118.0,0.015625,4.0,66.0,LanguageModelEmbedding
GPT,1-3B,3,4096,4096,37457.10144042969,22694.093322753906,9.052734375,86.947265625,12.0,152.0,0.0234375,6.0,66.0,LanguageModelEmbedding
GPT,1-3B,1,4096,4096,9969.459533691406,12984.72900390625,118.154296875,151.845703125,8.1328125,0.0,2.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,4096,4096,19774.25994873047,25788.00506591797,212.05859375,287.94140625,0.015625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,3,4096,4096,29523.968505859375,38629.57763671875,314.087890625,435.912109375,0.0234375,0.0,6.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,4096,4096,17009.66339111328,27223.451232910156,17.07080078125,4.92919921875,3.99609375,22.0,2.0,2.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,4096,4096,34391.448974609375,54325.860595703125,30.13720703125,0.0,7.9921875,20.0,4.0,4.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,3,4096,4096,51774.053955078125,81666.46118164062,46.07861328125,19.92138671875,11.98828125,104.0,6.0,6.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,4096,4096,12854.681396484375,18782.208251953125,21.00390625,0.0,3.99609375,52.0,2.0,2.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,4096,4096,25634.817504882812,37645.10803222656,42.0078125,0.0,7.9921875,112.0,4.0,4.0,16.0,TELayerNormMlpDropout
GPT,1-3B,3,4096,4096,38400.61340332031,55442.02575683594,63.8720703125,0.0,11.98828125,108.0,6.0,6.0,16.0,TELayerNormMlpDropout
