model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,2-6B,1,8192,8192,13580.709838867188,16069.810485839844,15.0703125,114.9296875,20.0,88.0,0.03125,10.0,102.5,LanguageModelEmbedding
GPT,2-6B,2,8192,8192,28354.96826171875,30882.815551757812,30.140625,289.859375,40.0,256.0,0.0625,20.0,102.5,LanguageModelEmbedding
GPT,2-6B,1,16384,16384,27281.613159179688,31006.515502929688,30.140625,229.859375,40.0,256.0,0.0625,20.0,142.5,LanguageModelEmbedding
GPT,2-6B,2,16384,16384,57663.238525390625,60430.950927734375,60.28125,579.71875,80.0,514.0,0.125,40.0,142.5,LanguageModelEmbedding
GPT,2-6B,1,32768,32768,55621.221923828125,61975.54931640625,60.28125,419.71875,80.0,514.0,0.125,40.0,222.5,LanguageModelEmbedding
GPT,2-6B,2,32768,32768,115889.14794921875,118545.20263671875,120.5625,1161.4375,160.0,866.0,0.25,80.0,222.5,LanguageModelEmbedding
GPT,2-6B,1,8192,8192,29763.583374023438,23969.790649414062,458.2421875,541.7578125,8.15625,0.0,10.0,1.9073486328125e-06,62.5,TELayerNormPostProcess
GPT,2-6B,2,8192,8192,59659.26513671875,45187.4755859375,860.234375,1239.765625,0.0625,0.0,20.0,1.9073486328125e-06,62.5,TELayerNormPostProcess
GPT,2-6B,1,16384,16384,59607.269287109375,46081.573486328125,820.234375,1179.765625,0.0625,0.0,20.0,1.9073486328125e-06,62.5,TELayerNormPostProcess
GPT,2-6B,2,16384,16384,119135.64453125,91933.2763671875,1720.46875,2479.53125,0.125,0.0,40.0,1.9073486328125e-06,62.5,TELayerNormPostProcess
GPT,2-6B,1,32768,32768,119957.2998046875,91816.1376953125,1640.46875,2359.53125,0.125,0.0,40.0,1.9073486328125e-06,62.5,TELayerNormPostProcess
GPT,2-6B,2,32768,32768,247550.78125,194357.421875,3440.9375,4961.0625,0.25,0.0,80.0,1.9073486328125e-06,62.5,TELayerNormPostProcess
GPT,2-6B,1,8192,8192,16490.489196777344,24830.57403564453,70.248046875,0.0,19.984375,0.0,10.0,10.0,12.5,TELayerNormSelfAttentionDropout
GPT,2-6B,2,8192,8192,33744.281005859375,49567.54150390625,150.5322265625,0.0,39.96875,0.0,20.0,20.0,12.5,TELayerNormSelfAttentionDropout
GPT,2-6B,1,16384,16384,37137.20397949219,58816.30554199219,130.5322265625,9.4677734375,39.96875,208.0,20.0,20.0,12.5,TELayerNormSelfAttentionDropout
GPT,2-6B,2,16384,16384,77582.33642578125,114143.4326171875,301.0634765625,98.9365234375,79.9375,362.0,40.0,40.0,12.5,TELayerNormSelfAttentionDropout
GPT,2-6B,1,32768,32768,90035.44921875,151119.2626953125,261.0634765625,98.9365234375,79.9375,362.0,40.0,40.0,12.5,TELayerNormSelfAttentionDropout
GPT,2-6B,2,32768,32768,190102.734375,306711.572265625,602.1259765625,437.8740234375,159.875,720.0,80.0,80.0,12.5,TELayerNormSelfAttentionDropout
GPT,2-6B,1,8192,8192,16068.608093261719,23321.39434814453,105.015625,140.984375,19.984375,246.0,10.0,10.0,25.0,TELayerNormMlpDropout
GPT,2-6B,2,8192,8192,32391.19873046875,46512.939453125,210.03125,115.96875,39.96875,246.0,20.0,20.0,25.0,TELayerNormMlpDropout
GPT,2-6B,1,16384,16384,32559.307861328125,46953.8818359375,210.03125,115.96875,39.96875,246.0,20.0,20.0,25.0,TELayerNormMlpDropout
GPT,2-6B,2,16384,16384,67918.64624023438,92993.69506835938,420.0625,145.9375,79.9375,566.0,40.0,40.0,25.0,TELayerNormMlpDropout
GPT,2-6B,1,32768,32768,67529.3212890625,98689.4287109375,420.0625,59.9375,79.9375,480.0,40.0,40.0,25.0,TELayerNormMlpDropout
GPT,2-6B,2,32768,32768,136269.61669921875,190973.54736328125,840.125,199.875,159.875,1040.0,80.0,80.0,25.0,TELayerNormMlpDropout
