model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,2-6B,1,8192,8192,648.3967781066895,5900.492858886719,30.0,60.0,40.0,374.0,0.015625,20.0,290.0,LanguageModelEmbedding
GPT,2-6B,2,8192,8192,1888.2560729980469,7206.893157958984,60.0,140.0,80.0,458.0,0.03125,40.0,290.0,LanguageModelEmbedding
GPT,2-6B,1,16384,16384,1552.3839950561523,7294.771575927734,60.0,120.0,80.0,498.0,0.03125,40.0,330.0,LanguageModelEmbedding
GPT,2-6B,2,16384,16384,3781.0176849365234,9948.56948852539,120.0,280.0,160.0,666.0,0.0625,80.0,330.0,LanguageModelEmbedding
GPT,2-6B,1,32768,32768,3179.315185546875,9906.585693359375,120.0,240.0,160.0,746.0,0.0625,80.0,410.0,LanguageModelEmbedding
GPT,2-6B,2,32768,32768,7577.394866943359,15085.36376953125,240.0,560.0,320.0,834.0,0.125,160.0,410.0,LanguageModelEmbedding
GPT,2-6B,1,8192,8192,47303.680419921875,41585.04638671875,828.20703125,1171.79296875,8.140625,0.0,20.0,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,2,8192,8192,94885.888671875,85929.98046875,1640.1640625,2359.8359375,0.03125,0.0,40.0,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,1,16384,16384,94771.81396484375,84552.08740234375,1640.1640625,2359.8359375,0.03125,0.0,40.0,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,2,16384,16384,200965.52734375,180787.8173828125,3280.328125,4799.671875,0.0625,0.0,80.0,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,1,32768,32768,198437.68310546875,183498.54736328125,3280.328125,4719.671875,0.0625,0.0,80.0,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
GPT,2-6B,1,8192,8192,20776.141357421875,37285.888671875,134.53564453125,125.46435546875,19.96875,0.0,20.0,20.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,8192,8192,42268.670654296875,75014.76440429688,301.06689453125,508.93310546875,39.9375,240.0,40.0,40.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,16384,16384,44743.27087402344,75754.49523925781,261.06689453125,0.0,39.9375,228.0,40.0,40.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,16384,16384,89954.1015625,151672.8271484375,602.12939453125,219.87060546875,79.875,1578.0,80.0,80.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,32768,32768,103329.1748046875,195297.900390625,522.12939453125,0.0,79.875,2.0,80.0,80.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,32768,32768,210898.1201171875,391727.3193359375,1204.25439453125,0.0,159.75,516.0,160.0,160.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,8192,8192,7852.2369384765625,18207.537841796875,210.03125,35.96875,19.96875,246.0,20.0,20.0,100.0,TELayerNormMlpDropout
GPT,2-6B,2,8192,8192,17803.05938720703,33118.617248535156,420.0625,0.0,39.9375,456.0,40.0,40.0,100.0,TELayerNormMlpDropout
GPT,2-6B,1,16384,16384,17734.451293945312,36186.72790527344,420.072265625,0.0,39.9375,490.0,40.0,40.0,100.0,TELayerNormMlpDropout
GPT,2-6B,2,16384,16384,35905.94482421875,69113.037109375,840.125,0.0,79.875,880.0,80.0,80.0,100.0,TELayerNormMlpDropout
GPT,2-6B,1,32768,32768,36433.7158203125,75202.35595703125,840.125,0.0,79.875,880.0,80.0,80.0,100.0,TELayerNormMlpDropout
GPT,2-6B,2,32768,32768,73383.52661132812,136936.85913085938,1680.25,0.0,159.75,1760.0,160.0,160.0,100.0,TELayerNormMlpDropout
