model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,350M,1,8192,8192,9366.32308959961,8649.932861328125,3.0703125,44.9296875,4.0,36.0,0.03125,2.0,28.5,LanguageModelEmbedding
gpt,350M,2,8192,8192,17317.88787841797,20743.577575683594,6.140625,121.859375,8.0,72.0,0.0625,4.0,28.5,LanguageModelEmbedding
gpt,350M,1,16384,16384,17949.696350097656,20755.45654296875,6.140625,89.859375,8.0,72.0,0.0625,4.0,44.5,LanguageModelEmbedding
gpt,350M,2,16384,16384,36787.60986328125,43118.38684082031,12.28125,243.71875,16.0,144.0,0.125,8.0,44.5,LanguageModelEmbedding
gpt,350M,1,32768,32768,36276.63879394531,43100.57067871094,12.28125,199.71875,16.0,208.0,0.125,8.0,76.5,LanguageModelEmbedding
gpt,350M,2,32768,32768,73653.86352539062,86114.306640625,24.5625,489.4375,32.0,348.0,0.25,16.0,76.5,LanguageModelEmbedding
gpt,350M,1,8192,8192,14696.038818359375,13381.01806640625,226.234375,273.765625,8.15625,0.0,2.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,2,8192,8192,29649.920654296875,25660.247802734375,420.21875,611.78125,0.0625,0.0,4.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,1,16384,16384,29726.898193359375,26373.968505859375,404.21875,595.78125,0.0625,0.0,4.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,2,16384,16384,59567.926025390625,49709.466552734375,840.4375,1223.5625,0.125,2.0,8.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,1,32768,32768,59340.594482421875,51742.718505859375,808.4375,1191.5625,0.125,2.0,8.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,2,32768,32768,118953.9794921875,100741.943359375,1680.875,2449.125,0.25,0.0,16.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
gpt,350M,1,8192,8192,9807.052612304688,15566.642761230469,17.0712890625,0.0,3.9921875,0.0,2.0,2.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,2,8192,8192,19643.39141845703,29803.31573486328,30.1416015625,279.8583984375,7.984375,2.0,4.0,4.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,1,16384,16384,19978.03497314453,31337.67547607422,26.1416015625,271.8583984375,7.984375,2.0,4.0,4.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,2,16384,16384,40882.17468261719,60545.62072753906,61.275390625,90.724609375,15.96875,130.0,8.0,8.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,1,32768,32768,42619.085693359375,66241.13159179688,52.2822265625,99.7177734375,15.96875,130.0,8.0,8.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,2,32768,32768,86145.80078125,132307.2021484375,120.5634765625,183.4365234375,31.9375,258.0,16.0,16.0,1.0,TELayerNormSelfAttentionDropout
gpt,350M,1,8192,8192,9850.879669189453,14697.063446044922,21.0078125,224.9921875,3.9921875,248.0,2.0,2.0,2.0,TELayerNormMlpDropout
gpt,350M,2,8192,8192,19449.037170410156,28695.347595214844,43.5126953125,234.4873046875,7.984375,246.0,4.0,4.0,2.0,TELayerNormMlpDropout
gpt,350M,1,16384,16384,19065.650939941406,29170.277404785156,43.5126953125,234.4873046875,7.984375,246.0,4.0,4.0,2.0,TELayerNormMlpDropout
gpt,350M,2,16384,16384,38844.82421875,57547.967529296875,85.0244140625,256.9755859375,15.96875,246.0,8.0,8.0,2.0,TELayerNormMlpDropout
gpt,350M,1,32768,32768,39119.05212402344,58424.52697753906,85.0244140625,74.9755859375,15.96875,204.0,8.0,8.0,2.0,TELayerNormMlpDropout
gpt,350M,2,32768,32768,77834.24072265625,115815.41748046875,168.0625,151.9375,31.9375,384.0,16.0,16.0,2.0,TELayerNormMlpDropout
