model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,350M,1,4096,4096,1321.1647987365723,1822.9248046875,1.517578125,0.482421875,2.0,46.0,0.0078125,1.0,33.0,LanguageModelEmbedding
GPT,350M,2,4096,4096,2630.860710144043,3510.8863830566406,3.03515625,36.96484375,4.0,44.0,0.015625,2.0,33.0,LanguageModelEmbedding
GPT,350M,3,4096,4096,3892.428970336914,5247.795104980469,4.552734375,31.447265625,6.0,58.0,0.0234375,3.0,33.0,LanguageModelEmbedding
GPT,350M,1,8192,8192,2510.643196105957,3644.211196899414,3.03515625,36.96484375,4.0,60.0,0.015625,2.0,41.0,LanguageModelEmbedding
GPT,350M,2,8192,8192,5181.644821166992,7833.805084228516,6.0703125,57.9296875,8.0,68.0,0.03125,4.0,41.0,LanguageModelEmbedding
GPT,350M,3,8192,8192,7895.654296875,12821.926879882812,9.10546875,86.89453125,12.0,102.0,0.046875,6.0,41.0,LanguageModelEmbedding
GPT,350M,1,16384,16384,5063.270568847656,8066.66259765625,6.0703125,41.9296875,8.0,68.0,0.03125,4.0,57.0,LanguageModelEmbedding
GPT,350M,2,16384,16384,10662.297821044922,17935.97412109375,12.140625,115.859375,16.0,104.0,0.0625,8.0,57.0,LanguageModelEmbedding
GPT,350M,3,16384,16384,16496.844482421875,27127.398681640625,19.2109375,172.7890625,24.0,154.0,0.09375,12.0,57.0,LanguageModelEmbedding
GPT,350M,1,32768,32768,10415.513610839844,18347.418212890625,12.140625,71.859375,16.0,136.0,0.0625,8.0,89.0,LanguageModelEmbedding
GPT,350M,2,32768,32768,21782.118225097656,36680.499267578125,24.28125,231.71875,32.0,208.0,0.125,16.0,89.0,LanguageModelEmbedding
GPT,350M,3,32768,32768,33592.52624511719,54616.88232421875,36.421875,347.578125,48.0,310.0,0.1875,24.0,89.0,LanguageModelEmbedding
GPT,350M,1,4096,4096,5646.335983276367,3561.062240600586,113.154296875,138.845703125,8.1328125,2.0,1.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
