model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,350M,1,4096,4096,4618.009567260742,4345.6512451171875,1.53515625,20.46484375,2.0,18.0,0.015625,1.0,20.5,LanguageModelEmbedding
GPT,350M,2,4096,4096,9134.489440917969,8528.275299072266,3.0703125,60.9296875,4.0,20.0,0.03125,2.0,20.5,LanguageModelEmbedding
GPT,350M,3,4096,4096,13360.127258300781,14218.226623535156,4.60546875,91.39453125,6.0,70.0,0.046875,3.0,20.5,LanguageModelEmbedding
GPT,350M,1,8192,8192,9063.833618164062,8554.930877685547,3.0703125,44.9296875,4.0,52.0,0.03125,2.0,28.5,LanguageModelEmbedding
GPT,350M,2,8192,8192,18135.85968017578,20659.405517578125,6.140625,121.859375,8.0,72.0,0.0625,4.0,28.5,LanguageModelEmbedding
GPT,350M,3,8192,8192,28192.153930664062,32286.309814453125,9.7109375,182.2890625,12.0,138.0,0.09375,6.0,28.5,LanguageModelEmbedding
GPT,350M,1,16384,16384,17836.647033691406,20764.877319335938,6.140625,109.859375,8.0,72.0,0.0625,4.0,44.5,LanguageModelEmbedding
GPT,350M,2,16384,16384,36555.16052246094,42912.152099609375,12.28125,243.71875,16.0,176.0,0.125,8.0,44.5,LanguageModelEmbedding
GPT,350M,3,16384,16384,55321.392822265625,64298.394775390625,18.421875,365.578125,24.0,278.0,0.1875,12.0,44.5,LanguageModelEmbedding
GPT,350M,1,32768,32768,36238.13171386719,43086.029052734375,12.28125,179.71875,16.0,208.0,0.125,8.0,76.5,LanguageModelEmbedding
GPT,350M,2,32768,32768,73649.35913085938,87209.36889648438,24.5625,489.4375,32.0,348.0,0.25,16.0,76.5,LanguageModelEmbedding
GPT,350M,3,32768,32768,112613.37890625,130338.61083984375,36.84375,733.15625,48.0,556.0,0.375,24.0,76.5,LanguageModelEmbedding
GPT,350M,1,4096,4096,7452.057647705078,6670.540618896484,117.1796875,134.8203125,8.140625,2.0,1.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
GPT,350M,2,4096,4096,14932.173156738281,13071.769714355469,210.109375,289.890625,0.03125,0.0,2.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
GPT,350M,3,4096,4096,22428.262329101562,19393.93310546875,311.1640625,482.8359375,0.046875,0.0,3.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
GPT,350M,1,8192,8192,14918.861389160156,13504.692077636719,202.109375,297.890625,0.03125,0.0,2.0,1.9073486328125e-06,12.5,TELayerNormPostProcess
