model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,8192,8192,5085.587310791016,6947.6348876953125,6.03515625,61.96484375,8.0,118.0,0.015625,4.0,82.0,LanguageModelEmbedding
GPT,1-3B,2,8192,8192,10796.441650390625,13433.241271972656,12.0703125,115.9296875,16.0,136.0,0.03125,8.0,82.0,LanguageModelEmbedding
GPT,1-3B,1,16384,16384,10536.345672607422,13811.917114257812,12.0703125,83.9296875,16.0,136.0,0.03125,8.0,114.0,LanguageModelEmbedding
GPT,1-3B,2,16384,16384,22213.427734375,27139.276123046875,24.140625,231.859375,32.0,206.0,0.0625,16.0,114.0,LanguageModelEmbedding
GPT,1-3B,1,32768,32768,21595.5322265625,27636.737060546875,24.140625,119.859375,32.0,270.0,0.0625,16.0,178.0,LanguageModelEmbedding
GPT,1-3B,2,32768,32768,45711.77062988281,53497.65625,48.28125,463.71875,64.0,412.0,0.125,32.0,178.0,LanguageModelEmbedding
GPT,1-3B,1,8192,8192,13629.029846191406,10303.321838378906,228.18359375,271.81640625,8.140625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,8192,8192,27296.15478515625,19712.203979492188,424.1171875,575.8828125,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,16384,16384,27222.015380859375,20022.848510742188,408.1171875,591.8828125,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,16384,16384,54251.727294921875,38341.632080078125,848.234375,1151.765625,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,32768,32768,54222.64404296875,38885.16845703125,816.234375,1183.765625,0.0625,0.0,16.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,32768,32768,108567.76123046875,77641.93115234375,1696.46875,2431.53125,0.125,0.0,32.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,8192,8192,16406.495666503906,28390.41290283203,30.13720703125,483.86279296875,7.9921875,0.0,4.0,4.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,8192,8192,33490.73791503906,59500.74768066406,60.27001953125,207.72998046875,15.984375,0.0,8.0,8.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,16384,16384,34030.77697753906,60193.58825683594,52.27001953125,215.72998046875,15.984375,0.0,8.0,8.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,16384,16384,70465.53344726562,120858.41674804688,120.53564453125,149.46435546875,31.96875,0.0,16.0,16.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,32768,32768,71700.48217773438,121887.73803710938,104.53564453125,0.0,31.96875,356.0,16.0,16.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,32768,32768,144132.91015625,248172.55859375,241.06689453125,0.0,63.9375,0.0,32.0,32.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,8192,8192,6166.937637329102,9314.91813659668,42.0078125,0.0,7.9921875,0.0,4.0,4.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,8192,8192,12381.388854980469,17717.042541503906,84.015625,0.0,15.984375,0.0,8.0,8.0,16.0,TELayerNormMlpDropout
GPT,1-3B,1,16384,16384,12360.294342041016,17907.506561279297,84.015625,0.0,15.984375,0.0,8.0,8.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,16384,16384,24665.70281982422,36228.09600830078,168.03125,0.0,31.96875,236.0,16.0,16.0,16.0,TELayerNormMlpDropout
GPT,1-3B,1,32768,32768,24656.29425048828,36721.64764404297,168.03125,0.0,31.96875,192.0,16.0,16.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,32768,32768,50592.3583984375,72232.958984375,336.0625,0.0,63.9375,384.0,32.0,32.0,16.0,TELayerNormMlpDropout
