model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,1-3B,1,8192,8192,9959.014129638672,15361.843872070312,24.0703125,87.9296875,32.0,204.0,0.03125,16.0,132.0,LanguageModelEmbedding
gpt,1-3B,2,8192,8192,22078.463745117188,30005.453491210938,48.140625,207.859375,64.0,370.0,0.0625,32.0,132.0,LanguageModelEmbedding
gpt,1-3B,1,16384,16384,21597.817993164062,30053.375244140625,48.140625,175.859375,64.0,302.0,0.0625,32.0,164.0,LanguageModelEmbedding
gpt,1-3B,2,16384,16384,45680.84411621094,58462.20703125,96.28125,415.71875,128.0,540.0,0.125,64.0,164.0,LanguageModelEmbedding
gpt,1-3B,1,32768,32768,44649.267578125,59056.536865234375,96.28125,351.71875,128.0,604.0,0.125,64.0,228.0,LanguageModelEmbedding
gpt,1-3B,2,32768,32768,91772.314453125,116293.4326171875,192.5625,833.4375,256.0,1078.0,0.25,128.0,228.0,LanguageModelEmbedding
gpt,1-3B,1,8192,8192,49694.51599121094,39010.50720214844,856.2578125,1143.7421875,8.15625,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,2,8192,8192,98914.9169921875,73123.84033203125,1664.265625,2335.734375,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,1,16384,16384,99469.11010742188,73337.00561523438,1632.265625,2367.734375,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,2,16384,16384,201099.03564453125,149324.20654296875,3328.53125,4863.46875,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,1,32768,32768,199939.68505859375,152778.55224609375,3264.53125,4735.46875,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,8192,8192,14743.34716796875,23705.191040039062,108.5322265625,233.4677734375,31.96875,0.0,16.0,16.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,8192,8192,31364.505004882812,51730.43518066406,241.0634765625,164.9365234375,63.9375,2.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,16384,16384,36627.6611328125,59858.30078125,209.0634765625,14.9365234375,63.9375,226.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,16384,16384,72881.97021484375,119922.27783203125,482.1259765625,403.8740234375,127.875,320.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,32768,32768,89299.15161132812,167281.65893554688,418.1259765625,157.8740234375,127.875,448.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,32768,32768,189115.39306640625,330461.60888671875,964.2509765625,571.7490234375,255.75,896.0,128.0,128.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,8192,8192,14350.540161132812,20929.330444335938,168.03125,141.96875,31.96875,246.0,16.0,16.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,8192,8192,30607.565307617188,42569.11315917969,336.0625,165.9375,63.9375,374.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,1-3B,1,16384,16384,30014.053344726562,42535.93444824219,336.0625,0.0,63.9375,384.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,16384,16384,64697.344970703125,90866.48559570312,672.125,213.875,127.875,886.0,64.0,64.0,32.0,TELayerNormMlpDropout
gpt,1-3B,1,32768,32768,65045.0927734375,93139.35546875,672.125,0.0,127.875,832.0,64.0,64.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,32768,32768,127866.259765625,179192.431640625,1344.25,191.75,255.75,1536.0,128.0,128.0,32.0,TELayerNormMlpDropout
gpt,1-3B,1,65536,65536,89398.681640625,117651.86767578125,192.5625,577.4375,256.0,822.0,0.25,128.0,356.0,LanguageModelEmbedding
gpt,1-3B,2,65536,65536,185363.2568359375,233279.9072265625,385.125,1664.875,512.0,1900.0,0.5,256.0,356.0,LanguageModelEmbedding
gpt,1-3B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,65536,65536,268964.8681640625,534878.8330078125,840.2509765625,0.0,255.75,0.0,128.0,128.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,65536,65536,129989.83154296875,178358.67919921875,1344.25,63.75,255.75,1536.0,128.0,128.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,65536,65536,274097.998046875,351754.39453125,2688.5,629.5,511.5,3328.0,256.0,256.0,32.0,TELayerNormMlpDropout
