model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,1-3B,1,8192,8192,17478.451538085938,16781.106567382812,7.0703125,88.9296875,8.0,72.0,0.03125,4.0,57.0,LanguageModelEmbedding
gpt,1-3B,2,8192,8192,36717.364501953125,33326.080322265625,12.140625,243.859375,16.0,142.0,0.0625,8.0,57.0,LanguageModelEmbedding
gpt,1-3B,1,16384,16384,35972.30224609375,33695.538330078125,12.140625,179.859375,16.0,142.0,0.0625,8.0,89.0,LanguageModelEmbedding
gpt,1-3B,2,16384,16384,73238.32397460938,65944.78149414062,24.28125,487.71875,32.0,284.0,0.125,16.0,89.0,LanguageModelEmbedding
gpt,1-3B,1,32768,32768,72609.99755859375,67350.93994140625,24.28125,375.71875,32.0,412.0,0.125,16.0,153.0,LanguageModelEmbedding
gpt,1-3B,2,32768,32768,148800.30517578125,132755.0537109375,48.5625,977.4375,64.0,694.0,0.25,32.0,153.0,LanguageModelEmbedding
gpt,1-3B,1,8192,8192,20957.798767089844,22910.340881347656,244.234375,255.765625,8.15625,0.0,4.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,8192,8192,41854.5654296875,43810.394287109375,440.21875,623.78125,0.0625,0.0,8.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,16384,16384,41491.046142578125,44832.97119140625,408.21875,591.78125,0.0625,0.0,8.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,16384,16384,83769.140625,87762.12158203125,880.4375,1247.5625,0.125,0.0,16.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,32768,32768,83902.4658203125,89553.91845703125,816.4375,1183.5625,0.125,0.0,16.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,32768,32768,167186.38916015625,177841.36962890625,1760.875,2497.125,0.25,0.0,32.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,8192,8192,19984.384155273438,30103.143310546875,30.1337890625,215.8662109375,7.9921875,2.0,4.0,4.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,8192,8192,39549.13330078125,59405.718994140625,60.2666015625,185.7333984375,15.984375,2.0,8.0,8.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,16384,16384,40830.157470703125,61449.8291015625,52.2666015625,35.7333984375,15.984375,130.0,8.0,8.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,16384,16384,82343.73168945312,124051.04370117188,120.5322265625,381.4677734375,31.96875,130.0,16.0,16.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,32768,32768,86201.55029296875,134655.99365234375,104.5322265625,151.4677734375,31.96875,258.0,16.0,16.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,32768,32768,174985.99853515625,271733.38623046875,241.0634765625,368.9365234375,63.9375,512.0,32.0,32.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,8192,8192,19709.542846679688,28831.948852539062,43.0078125,202.9921875,7.9921875,246.0,4.0,4.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,8192,8192,39866.57409667969,57195.72448730469,84.015625,193.984375,15.984375,246.0,8.0,8.0,8.0,TELayerNormMlpDropout
gpt,1-3B,1,16384,16384,39161.04431152344,59012.70446777344,84.015625,193.984375,15.984375,246.0,8.0,8.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,16384,16384,80264.39819335938,117303.09448242188,168.03125,205.96875,31.96875,246.0,16.0,16.0,8.0,TELayerNormMlpDropout
gpt,1-3B,1,32768,32768,80276.06811523438,118031.97631835938,168.03125,87.96875,31.96875,320.0,16.0,16.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,32768,32768,162334.716796875,234665.1611328125,336.0625,303.9375,63.9375,640.0,32.0,32.0,8.0,TELayerNormMlpDropout
gpt,1-3B,1,65536,65536,146193.408203125,134439.73388671875,48.5625,721.4375,64.0,566.0,0.25,32.0,281.0,LanguageModelEmbedding
gpt,1-3B,2,65536,65536,295939.2822265625,266699.9755859375,97.125,1952.875,128.0,1132.0,0.5,64.0,281.0,LanguageModelEmbedding
gpt,1-3B,1,65536,65536,166610.3271484375,180168.2861328125,1897.0,2361.0,8.375,0.0,32.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,2,65536,65536,336293.06640625,355578.466796875,3521.75,5058.25,0.5,0.0,64.0,1.9073486328125e-06,25.0,TELayerNormPostProcess
gpt,1-3B,1,65536,65536,190659.99755859375,321336.09619140625,213.0634765625,300.9365234375,63.9375,512.0,32.0,32.0,4.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,65536,65536,161578.18603515625,238010.77880859375,336.0625,549.9375,63.9375,256.0,32.0,32.0,8.0,TELayerNormMlpDropout
gpt,1-3B,2,65536,65536,323334.7412109375,470565.3076171875,672.125,607.875,127.875,1024.0,64.0,64.0,8.0,TELayerNormMlpDropout
