model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,8192,8192,1214.668846130371,5266.841506958008,48.0,96.0,64.0,336.0,0.03125,32.0,232.0,LanguageModelEmbedding
GPT,1-3B,2,8192,8192,2997.216033935547,7069.728088378906,96.0,224.0,128.0,406.0,0.0625,64.0,232.0,LanguageModelEmbedding
GPT,1-3B,1,16384,16384,2419.9167251586914,6780.723571777344,96.0,192.0,128.0,470.0,0.0625,64.0,264.0,LanguageModelEmbedding
GPT,1-3B,2,16384,16384,5964.595031738281,10419.609832763672,192.0,448.0,256.0,612.0,0.125,128.0,264.0,LanguageModelEmbedding
GPT,1-3B,1,32768,32768,4902.912139892578,9703.628540039062,192.0,384.0,256.0,540.0,0.125,128.0,328.0,LanguageModelEmbedding
GPT,1-3B,2,32768,32768,11963.391876220703,17074.380493164062,384.0,896.0,512.0,822.0,0.25,256.0,328.0,LanguageModelEmbedding
GPT,1-3B,1,8192,8192,87546.06323242188,69011.45629882812,1640.2890625,2359.7109375,8.15625,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,2,8192,8192,181004.9072265625,138769.82421875,3264.328125,4799.671875,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,1,16384,16384,182371.533203125,138695.263671875,3264.328125,4799.671875,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,2,16384,16384,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
GPT,1-3B,1,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
GPT,1-3B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
GPT,1-3B,1,8192,8192,11132.109069824219,27083.36639404297,213.0712890625,0.0,31.9375,2.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,8192,8192,23328.562927246094,51769.142150878906,482.1259765625,0.0,63.875,0.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,16384,16384,32811.82861328125,76645.98388671875,418.1259765625,0.0,63.875,576.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,16384,16384,68199.62768554688,149484.33227539062,964.2509765625,187.7490234375,127.75,1270.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,32768,32768,106048.92578125,245089.892578125,836.2509765625,187.7490234375,127.75,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,32768,32768,215317.08984375,475119.43359375,1928.5009765625,631.4990234375,255.5,2304.0,256.0,256.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,8192,8192,10158.694458007812,23868.621826171875,336.0625,0.0,31.9375,428.0,32.0,32.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,8192,8192,21893.939208984375,43113.26904296875,672.125,85.875,63.875,822.0,64.0,64.0,64.0,TELayerNormMlpDropout
GPT,1-3B,1,16384,16384,22214.041137695312,45885.23864746094,672.125,0.0,63.875,704.0,64.0,64.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,16384,16384,44613.836669921875,88526.23901367188,1344.25,181.75,127.75,1654.0,128.0,128.0,64.0,TELayerNormMlpDropout
GPT,1-3B,1,32768,32768,45940.73486328125,95576.8798828125,1344.25,127.75,127.75,1408.0,128.0,128.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,32768,32768,94857.421875,194654.6142578125,2688.5,255.5,255.5,2816.0,256.0,256.0,64.0,TELayerNormMlpDropout
