model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,19401.93328857422,17045.913696289062,24.0703125,183.9296875,32.0,142.0,0.03125,16.0,164.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,40618.39294433594,33719.500732421875,48.140625,463.859375,64.0,410.0,0.0625,32.0,164.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,40044.952392578125,33943.34716796875,48.140625,367.859375,64.0,410.0,0.0625,32.0,228.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,83498.8037109375,66156.95190429688,96.28125,927.71875,128.0,822.0,0.125,64.0,228.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,83195.49560546875,66727.11791992188,96.28125,671.71875,128.0,822.0,0.125,64.0,356.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,168648.91357421875,129892.96875,192.5625,1857.4375,256.0,1386.0,0.25,128.0,356.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,165541.064453125,130976.35498046875,192.5625,1473.4375,256.0,1642.0,0.25,128.0,612.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,329119.7509765625,259214.3310546875,385.125,3712.875,512.0,3282.0,0.5,256.0,612.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,19691.929626464844,23974.708557128906,488.2421875,311.7578125,8.15625,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,40063.61083984375,46883.203125,896.234375,1103.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,39541.96472167969,46797.00622558594,832.234375,1167.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,80126.36108398438,95503.57055664062,1792.46875,2463.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,78725.1220703125,94197.119140625,1664.46875,2335.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,162340.66162109375,187408.58154296875,3584.9375,4929.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,161229.21142578125,187826.79443359375,3328.9375,4673.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,322479.9560546875,375999.6826171875,7169.875,10114.125,0.5,0.0,256.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,22473.318481445312,34447.36022949219,108.2666015625,0.0,31.984375,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,45346.612548828125,70152.19116210938,240.5322265625,0.0,63.96875,288.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,46414.84680175781,73207.79724121094,208.5322265625,47.4677734375,63.96875,280.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,94259.40551757812,149452.60620117188,481.0634765625,94.9365234375,127.9375,578.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,98622.8515625,165493.3837890625,417.0634765625,30.9365234375,127.9375,578.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,198812.46337890625,332418.83544921875,962.1259765625,573.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,219241.259765625,390187.01171875,834.1259765625,573.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,447545.556640625,781341.650390625,1924.2509765625,1659.7490234375,511.75,3072.0,256.0,256.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,23085.874938964844,33846.29669189453,168.015625,0.0,31.984375,108.0,16.0,16.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,46070.57800292969,66898.12316894531,336.03125,0.0,63.96875,492.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,45923.53210449219,67671.01135253906,336.03125,0.0,63.96875,492.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,93985.38208007812,133055.68237304688,672.0625,0.0,127.9375,876.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,93579.67529296875,137349.91455078125,672.0625,0.0,127.9375,876.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,186875.9033203125,278574.2919921875,1344.125,191.875,255.875,1536.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,186838.63525390625,275222.74169921875,1344.125,191.875,255.875,1664.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,381621.044921875,541800.830078125,2688.25,895.75,511.75,3584.0,256.0,256.0,64.0,TELayerNormMlpDropout
